Date,Time,Pre_GC90,Pre_GC150,Pre_Outflow,Post_GC90,Post_GC150,Post_Outflow,Obs
4-Aug-22,13:15,0,62.1,62.1,0,62.1,62.1,72.6
4-Aug-22,13:20,0,62.1,62.1,0,62.1,62.1,73.5
4-Aug-22,13:25,0,62.1,62.1,0,62.1,62.1,73.5
4-Aug-22,13:30,0,62.1,62.1,0,62.1,62.1,72.6
4-Aug-22,13:35,0,62.1,62.1,0,62.1,62.1,74.4
4-Aug-22,13:40,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,13:45,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,13:50,0,62.1,62.1,0,62.1,62.1,76.3
4-Aug-22,13:55,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:00,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:05,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:10,0,62.1,62.1,0,62.1,62.1,76.3
4-Aug-22,14:15,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:20,0,62.1,62.1,0,62.1,62.1,74.4
4-Aug-22,14:25,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:30,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:35,0,62.1,62.1,0,62.1,62.1,74.4
4-Aug-22,14:40,0,62.1,62.1,0,62.1,62.1,76.3
4-Aug-22,14:45,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:50,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,14:55,0,62.1,62.1,0,62.1,62.1,75.4
4-Aug-22,15:00,0,62.1,62.1,0.1,62.1,62.2,75.4
4-Aug-22,15:05,0,62.1,62.1,0.1,62.1,62.2,74.4
4-Aug-22,15:10,0,62.1,62.1,0.1,62.1,62.2,74.4
4-Aug-22,15:15,0,62.1,62.1,0.1,62.1,62.2,74.4
4-Aug-22,15:20,0,62.1,62.1,0.1,62.1,62.2,74.4
4-Aug-22,15:25,0,62.1,62.1,0.2,62.1,62.3,74.4
4-Aug-22,15:30,0.1,62.1,62.2,0.2,62.1,62.3,74.4
4-Aug-22,15:35,0.1,62.1,62.2,0.2,62.1,62.3,73.5
4-Aug-22,15:40,0.1,62.1,62.2,0.3,62.1,62.4,73.5
4-Aug-22,15:45,0.1,62.1,62.2,0.3,62.1,62.4,74.4
4-Aug-22,15:50,0.1,62.1,62.2,0.3,62.1,62.4,74.4
4-Aug-22,15:55,0.2,62.1,62.3,0.3,62.1,62.4,73.5
4-Aug-22,16:00,0.2,62.1,62.3,0.3,62.1,62.4,73.5
4-Aug-22,16:05,0.2,62.1,62.3,0.3,62.1,62.4,72.6
4-Aug-22,16:10,0.2,62.1,62.3,0.4,62.1,62.5,73.5
4-Aug-22,16:15,0.3,62.1,62.4,2.6,62.1,64.7,73.5
4-Aug-22,16:20,0.3,62.1,62.4,20,62.1,82.1,74.4
4-Aug-22,16:25,0.3,62.1,62.4,48.4,62.1,110.5,74.4
4-Aug-22,16:30,0.3,62.1,62.4,58.1,62.1,120.2,74.4
4-Aug-22,16:35,0.3,62.1,62.4,58,62.1,120.1,73.5
4-Aug-22,16:40,0.3,62.1,62.4,55.6,62.1,117.7,73.5
4-Aug-22,16:45,0.3,62.1,62.4,52.4,62.1,114.5,73.5
4-Aug-22,16:50,0.3,62.1,62.4,49.2,62.1,111.3,73.5
4-Aug-22,16:55,0.4,62.1,62.5,46.1,62.1,108.2,73.5
4-Aug-22,17:00,0.4,62.1,62.5,43.5,62.1,105.6,72.6
4-Aug-22,17:05,0.4,62.1,62.5,43.2,62.1,105.3,73.5
4-Aug-22,17:10,0.4,62.1,62.5,52.3,62.1,114.4,73.5
4-Aug-22,17:15,0.4,62.1,62.5,71.8,62.1,133.9,72.5
4-Aug-22,17:20,0.4,62.1,62.5,75.8,62.1,137.9,73.5
4-Aug-22,17:25,0.4,62.1,62.5,70.8,62.1,132.9,72.5
4-Aug-22,17:30,0.4,62.1,62.5,67.1,62.1,129.2,72.5
4-Aug-22,17:35,0.4,62.1,62.5,65.4,62.1,127.5,72.5
4-Aug-22,17:40,0.5,62.1,62.6,63.3,62.1,125.4,73.5
4-Aug-22,17:45,0.5,62.1,62.6,59.8,62.1,121.9,73.5
4-Aug-22,17:50,0.6,62.1,62.7,56.3,62.1,118.4,72.5
4-Aug-22,17:55,0.7,62.1,62.8,53.6,62.1,115.7,73.5
4-Aug-22,18:00,0.8,62.1,62.9,50.7,62.1,112.8,77.2
4-Aug-22,18:05,0.9,62.1,63,47.8,62.1,109.9,88.8
4-Aug-22,18:10,1.1,62.1,63.2,45.1,62.1,107.2,104
4-Aug-22,18:15,1.5,62.1,63.6,42.5,62.1,104.6,106
4-Aug-22,18:20,2,62.1,64.1,40,62.1,102.1,104
4-Aug-22,18:25,2.7,62.1,64.8,37.6,62.1,99.7,100
4-Aug-22,18:30,3.6,62.1,65.7,35.3,62.1,97.4,99
4-Aug-22,18:35,4.5,62.1,66.6,33,62.1,95.1,99
4-Aug-22,18:40,5.4,62.1,67.5,30.8,62.1,92.9,97.8
4-Aug-22,18:45,6.2,62.1,68.3,28.6,62.1,90.7,96.6
4-Aug-22,18:50,6.8,62.1,68.9,26.4,62.1,88.5,95.4
4-Aug-22,18:55,7.1,62.1,69.2,24.4,62.1,86.5,95.4
4-Aug-22,19:00,7.4,62.1,69.5,22.5,62.1,84.6,94.2
4-Aug-22,19:05,7.4,62.1,69.5,20.7,62.1,82.8,93.1
4-Aug-22,19:10,7.4,62.1,69.5,19.1,62.1,81.2,96.6
4-Aug-22,19:15,7.3,62.1,69.4,17.5,62.1,79.6,95.4
4-Aug-22,19:20,7.1,62.1,69.2,16.1,62.1,78.2,99
4-Aug-22,19:25,6.9,62.1,69,14.9,62.1,77,99
4-Aug-22,19:30,6.7,62.1,68.8,13.7,62.1,75.8,99
4-Aug-22,19:35,6.4,62.1,68.5,12.6,62.1,74.7,95.4
4-Aug-22,19:40,6.2,62.1,68.3,11.6,62.1,73.7,94.2
4-Aug-22,19:45,5.9,62.1,68,10.7,62.1,72.8,91.9
4-Aug-22,19:50,5.6,62.1,67.7,9.9,62.1,72,93.1
4-Aug-22,19:55,5.3,62.1,67.4,9.2,62.1,71.3,94.2
4-Aug-22,20:00,5,62.1,67.1,8.5,62.1,70.6,90.8
4-Aug-22,20:05,4.8,62.1,66.9,7.8,62.1,69.9,89.7
4-Aug-22,20:10,4.5,62.1,66.6,7.2,62.1,69.3,88.7
4-Aug-22,20:15,4.2,62.1,66.3,6.7,62.1,68.8,89.7
4-Aug-22,20:20,4,62.1,66.1,6.2,62.1,68.3,88.7
4-Aug-22,20:25,3.7,62.1,65.8,5.7,62.1,67.8,88.7
4-Aug-22,20:30,3.5,62.1,65.6,5.3,62.1,67.4,87.8
4-Aug-22,20:35,3.3,62.1,65.4,4.9,62.1,67,85.8
4-Aug-22,20:40,3,62.1,65.1,4.5,62.1,66.6,84.8
4-Aug-22,20:45,2.8,62.1,64.9,4.2,62.1,66.3,84.8
4-Aug-22,20:50,2.6,62.1,64.7,3.8,62.1,65.9,85.8
4-Aug-22,20:55,2.4,62.1,64.5,3.5,62.1,65.6,84.8
4-Aug-22,21:00,2.2,62.1,64.3,3.2,62.1,65.3,83.8
4-Aug-22,21:05,2,62.1,64.1,3,62.1,65.1,83.8
4-Aug-22,21:10,1.8,62.1,63.9,2.7,62.1,64.8,81.9
4-Aug-22,21:15,1.7,62.1,63.8,2.5,62.1,64.6,82.9
4-Aug-22,21:20,1.5,62.1,63.6,2.2,62.1,64.3,82.9
4-Aug-22,21:25,1.3,62.1,63.4,2,62.1,64.1,81.9
4-Aug-22,21:30,1.1,62.1,63.2,1.8,62.1,63.9,81.9
4-Aug-22,21:35,0.9,62.1,63,1.6,62.1,63.7,81
4-Aug-22,21:40,0.7,62.1,62.8,1.4,62.1,63.5,81.9
4-Aug-22,21:45,0.5,62.1,62.6,1.1,62.1,63.2,81
4-Aug-22,21:50,0.2,62.1,62.3,0.9,62.1,63,81.9
4-Aug-22,21:55,0.1,62.1,62.2,0.7,62.1,62.8,81.9
4-Aug-22,22:00,0.1,62.1,62.2,0.5,62.1,62.6,80.9
4-Aug-22,22:05,0,62.1,62.1,0.2,62.1,62.3,80.9
4-Aug-22,22:10,0,62.1,62.1,0.1,62.1,62.2,80
4-Aug-22,22:15,0,62.1,62.1,0.1,62.1,62.2,80
4-Aug-22,22:20,0,62.1,62.1,0,62.1,62.1,81.9
4-Aug-22,22:25,0,62.1,62.1,0,62.1,62.1,80
4-Aug-22,22:30,0,62.1,62.1,0,62.1,62.1,80
4-Aug-22,22:35,0,62.1,62.1,0,62.1,62.1,80
4-Aug-22,22:40,0,62.1,62.1,0,62.1,62.1,79
4-Aug-22,22:45,0,62.1,62.1,0,62.1,62.1,79
4-Aug-22,22:50,0,62.1,62.1,0,62.1,62.1,79
4-Aug-22,22:55,0,62.1,62.1,0,62.1,62.1,80
4-Aug-22,23:00,0,62.1,62.1,0.1,62.1,62.2,80
4-Aug-22,23:05,0,62.1,62.1,0.1,62.1,62.2,79
4-Aug-22,23:10,0,62.1,62.1,0.1,62.1,62.2,79
4-Aug-22,23:15,0,62.1,62.1,0.1,62.1,62.2,79
4-Aug-22,23:20,0,62.1,62.1,0.1,62.1,62.2,79
4-Aug-22,23:25,0.1,62.1,62.2,0.2,62.1,62.3,79
4-Aug-22,23:30,0.1,62.1,62.2,0.2,62.1,62.3,78.1
4-Aug-22,23:35,0.1,62.1,62.2,0.2,62.1,62.3,79
4-Aug-22,23:40,0.1,62.1,62.2,0.2,62.1,62.3,78.1
4-Aug-22,23:45,0.1,62.1,62.2,0.2,62.1,62.3,79
4-Aug-22,23:50,0.2,62.1,62.3,1,62.1,63.1,77.1
4-Aug-22,23:55,0.2,62.1,62.3,116.4,62.1,178.5,78.1
5-Aug-22,0:00,0.2,62.1,62.3,159.7,62.1,221.8,79
5-Aug-22,0:05,0.2,62.1,62.3,168.3,62.1,230.4,79
5-Aug-22,0:10,0.3,62.1,62.4,693.3,62.1,755.4,77.1
5-Aug-22,0:15,0.3,62.1,62.4,612.7,62.1,674.8,79
5-Aug-22,0:20,0.3,62.1,62.4,206.1,62.1,268.2,79
5-Aug-22,0:25,0.3,62.1,62.4,135.9,62.1,198,79
5-Aug-22,0:30,0.3,62.1,62.4,353.7,62.1,415.8,78.1
5-Aug-22,0:35,0.3,62.1,62.4,366.2,62.1,428.3,78.1
5-Aug-22,0:40,0.3,62.1,62.4,217.6,62.1,279.7,80.9
5-Aug-22,0:45,0.3,62.1,62.4,261.6,62.1,323.7,82.8
5-Aug-22,0:50,0.4,62.1,62.5,249.7,62.1,311.8,88.7
5-Aug-22,0:55,0.4,62.1,62.5,170.6,62.1,232.7,95.4
5-Aug-22,1:00,0.4,62.1,62.5,205.2,62.1,267.3,95.4
5-Aug-22,1:05,0.4,62.1,62.5,182.5,62.1,244.6,94.2
5-Aug-22,1:10,0.4,62.1,62.5,156.2,62.1,218.3,95.4
5-Aug-22,1:15,0.4,62.1,62.5,172.3,62.1,234.4,91.9
5-Aug-22,1:20,0.4,62.1,62.5,146.1,62.1,208.2,94.2
5-Aug-22,1:25,0.5,62.1,62.6,139.4,62.1,201.5,94.2
5-Aug-22,1:30,0.7,62.1,62.8,127.2,62.1,189.3,91.9
5-Aug-22,1:35,0.9,62.1,63,115.3,62.1,177.4,90.7
5-Aug-22,1:40,1.3,62.1,63.4,116.9,62.1,179,89.7
5-Aug-22,1:45,2.1,62.1,64.2,112,62.1,174.1,90.7
5-Aug-22,1:50,4,62.1,66.1,107.8,62.1,169.9,90.7
5-Aug-22,1:55,8.1,62.1,70.2,106,62.1,168.1,91.9
5-Aug-22,2:00,14.2,62.1,76.3,106,62.1,168.1,94.2
5-Aug-22,2:05,20.2,62.1,82.3,108.1,62.1,170.2,101
5-Aug-22,2:10,24.4,62.1,86.5,101.7,62.1,163.8,101
5-Aug-22,2:15,26.6,62.1,88.7,94,62.1,156.1,103
5-Aug-22,2:20,27.4,62.1,89.5,88,62.1,150.1,100
5-Aug-22,2:25,27.4,62.1,89.5,83.8,62.1,145.9,97.7
5-Aug-22,2:30,26.9,62.1,89,80,62.1,142.1,96.5
5-Aug-22,2:35,26.2,62.1,88.3,76.5,62.1,138.6,96.5
5-Aug-22,2:40,25.3,62.1,87.4,72.4,62.1,134.5,96.5
5-Aug-22,2:45,25,62.1,87.1,68.4,62.1,130.5,90.7
5-Aug-22,2:50,25.9,62.1,88,64.6,62.1,126.7,94.2
5-Aug-22,2:55,27.8,62.1,89.9,60.9,62.1,123,94.2
5-Aug-22,3:00,30,62.1,92.1,56.9,62.1,119,90.7
5-Aug-22,3:05,31.3,62.1,93.4,53,62.1,115.1,86.7
5-Aug-22,3:10,31.7,62.1,93.8,49.2,62.1,111.3,85.7
5-Aug-22,3:15,31.1,62.1,93.2,45.5,62.1,107.6,85.7
5-Aug-22,3:20,30.1,62.1,92.2,42.1,62.1,104.2,84.8
5-Aug-22,3:25,28.8,62.1,90.9,39,62.1,101.1,82.8
5-Aug-22,3:30,27.3,62.1,89.4,36.1,62.1,98.2,82.8
5-Aug-22,3:35,25.8,62.1,87.9,33.4,62.1,95.5,82.8
5-Aug-22,3:40,24.4,62.1,86.5,31,62.1,93.1,80.9
5-Aug-22,3:45,22.9,62.1,85,28.9,62.1,91,81.9
5-Aug-22,3:50,21.5,62.1,83.6,26.9,62.1,89,80.9
5-Aug-22,3:55,20.1,62.1,82.2,25,62.1,87.1,80.9
5-Aug-22,4:00,18.8,62.1,80.9,23.4,62.1,85.5,80.9
5-Aug-22,4:05,17.5,62.1,79.6,21.8,62.1,83.9,79.9
5-Aug-22,4:10,16.3,62.1,78.4,20.3,62.1,82.4,79.9
5-Aug-22,4:15,15.1,62.1,77.2,18.9,62.1,81,79.9
5-Aug-22,4:20,14,62.1,76.1,17.6,62.1,79.7,79.9
5-Aug-22,4:25,12.9,62.1,75,16.3,62.1,78.4,79.9
5-Aug-22,4:30,12,62.1,74.1,15.1,62.1,77.2,78
5-Aug-22,4:35,11.1,62.1,73.2,13.9,62.1,76,79.9
5-Aug-22,4:40,10.2,62.1,72.3,12.9,62.1,75,79
5-Aug-22,4:45,9.4,62.1,71.5,11.9,62.1,74,79.9
5-Aug-22,4:50,8.7,62.1,70.8,10.9,62.1,73,79.9
5-Aug-22,4:55,8,62.1,70.1,10,62.1,72.1,78
5-Aug-22,5:00,7.4,62.1,69.5,9.2,62.1,71.3,79
5-Aug-22,5:05,6.8,62.1,68.9,8.5,62.1,70.6,79
5-Aug-22,5:10,6.3,62.1,68.4,7.8,62.1,69.9,79.9
5-Aug-22,5:15,5.8,62.1,67.9,7.1,62.1,69.2,79
5-Aug-22,5:20,5.3,62.1,67.4,6.5,62.1,68.6,79.9
5-Aug-22,5:25,4.9,62.1,67,6,62.1,68.1,80.9
5-Aug-22,5:30,4.5,62.1,66.6,5.4,62.1,67.5,80.9
5-Aug-22,5:35,4.1,62.1,66.2,5,62.1,67.1,81.8
5-Aug-22,5:40,3.8,62.1,65.9,4.5,62.1,66.6,83.8
5-Aug-22,5:45,3.5,62.1,65.6,4.1,62.1,66.2,86.7
5-Aug-22,5:50,3.2,62.1,65.3,3.8,62.1,65.9,84.7
5-Aug-22,5:55,2.9,62.1,65,3.4,62.1,65.5,83.8
5-Aug-22,6:00,2.6,62.1,64.7,3.1,62.1,65.2,81.8
5-Aug-22,6:05,2.4,62.1,64.5,3,62.1,65.1,79.9
5-Aug-22,6:10,2.2,62.1,64.3,3.1,62.1,65.2,79
5-Aug-22,6:15,2,62.1,64.1,3.7,62.1,65.8,79
5-Aug-22,6:20,1.8,62.1,63.9,5.6,62.1,67.7,79.9
5-Aug-22,6:25,1.7,62.1,63.8,9.4,62.1,71.5,79
5-Aug-22,6:30,1.5,62.1,63.6,16.1,62.1,78.2,77.1
5-Aug-22,6:35,1.4,62.1,63.5,137.6,62.1,199.7,77.1
5-Aug-22,6:40,1.3,62.1,63.4,526.3,62.1,588.4,78
5-Aug-22,6:45,1.2,62.1,63.3,242.4,62.1,304.5,79.9
5-Aug-22,6:50,1,62.1,63.1,36.8,62.1,98.9,81.8
5-Aug-22,6:55,0.9,62.1,63,42.5,62.1,104.6,81.8
5-Aug-22,7:00,0.8,62.1,62.9,275.6,62.1,337.7,81.8
5-Aug-22,7:05,0.7,62.1,62.8,212.4,62.1,274.5,81.8
5-Aug-22,7:10,0.5,62.1,62.6,117.8,62.1,179.9,82.8
5-Aug-22,7:15,0.5,62.1,62.6,136.4,62.1,198.5,81.8
5-Aug-22,7:20,0.4,62.1,62.5,126.9,62.1,189,81.8
5-Aug-22,7:25,0.4,62.1,62.5,117.8,62.1,179.9,81.8
5-Aug-22,7:30,0.3,62.1,62.4,108,62.1,170.1,82.8
5-Aug-22,7:35,0.3,62.1,62.4,94.2,62.1,156.3,81.8
5-Aug-22,7:40,0.3,62.1,62.4,86.3,62.1,148.4,80.9
5-Aug-22,7:45,0.3,62.1,62.4,80.7,62.1,142.8,82.8
5-Aug-22,7:50,0.4,62.1,62.5,74.6,62.1,136.7,79.9
5-Aug-22,7:55,0.4,62.1,62.5,70.5,62.1,132.6,81.8
5-Aug-22,8:00,0.4,62.1,62.5,73.4,62.1,135.5,80.9
5-Aug-22,8:05,0.8,62.1,62.9,96.6,62.1,158.7,79.9
5-Aug-22,8:10,1.8,62.1,63.9,113.4,62.1,175.5,80.9
5-Aug-22,8:15,4,62.1,66.1,104,62.1,166.1,81.8
5-Aug-22,8:20,7.2,62.1,69.3,95.9,62.1,158,81.8
5-Aug-22,8:25,10.4,62.1,72.5,90.3,62.1,152.4,81.8
5-Aug-22,8:30,12.9,62.1,75,91.6,62.1,153.7,81.8
5-Aug-22,8:35,14.2,62.1,76.3,97.4,62.1,159.5,80.9
5-Aug-22,8:40,14.6,62.1,76.7,94.5,62.1,156.6,80.9
5-Aug-22,8:45,14.5,62.1,76.6,88,62.1,150.1,81.8
5-Aug-22,8:50,14.3,62.1,76.4,85.1,62.1,147.2,81.8
5-Aug-22,8:55,15,62.1,77.1,83,62.1,145.1,81.8
5-Aug-22,9:00,17.5,62.1,79.6,91.3,62.1,153.4,81.8
5-Aug-22,9:05,21.5,62.1,83.6,127.7,62.1,189.8,80.9
5-Aug-22,9:10,25.2,62.1,87.3,145,62.1,207.1,81.8
5-Aug-22,9:15,27.3,62.1,89.4,186.9,62.1,249,80.8
5-Aug-22,9:20,27.9,62.1,90,246,62.1,308.1,80.8
5-Aug-22,9:25,27.5,62.1,89.6,206.4,62.1,268.5,80.8
5-Aug-22,9:30,26.6,62.1,88.7,188.6,62.1,250.7,79.9
5-Aug-22,9:35,25.4,62.1,87.5,193,62.1,255.1,79.9
5-Aug-22,9:40,24.1,62.1,86.2,200.8,62.1,262.9,78
5-Aug-22,9:45,22.9,62.1,85,160.2,62.1,222.3,78.9
5-Aug-22,9:50,21.7,62.1,83.8,195.1,62.1,257.2,78.9
5-Aug-22,9:55,20.6,62.1,82.7,202,62.1,264.1,78.9
5-Aug-22,10:00,19.6,62.1,81.7,199.5,62.1,261.6,78.9
5-Aug-22,10:05,18.6,62.1,80.7,181.6,62.1,243.7,78
5-Aug-22,10:10,17.8,62.1,79.9,181.8,62.1,243.9,78
5-Aug-22,10:15,17,62.1,79.1,178.7,62.1,240.8,78
5-Aug-22,10:20,16.4,62.1,78.5,163.6,62.1,225.7,78
5-Aug-22,10:25,15.8,62.1,77.9,157.2,62.1,219.3,76.1
5-Aug-22,10:30,15.3,62.1,77.4,148,62.1,210.1,77
5-Aug-22,10:35,14.9,62.1,77,143.9,62.1,206,78
5-Aug-22,10:40,14.8,62.1,76.9,137.1,62.1,199.2,77
5-Aug-22,10:45,14.9,62.1,77,128.3,62.1,190.4,77
5-Aug-22,10:50,15.3,62.1,77.4,122.2,62.1,184.3,76.1
5-Aug-22,10:55,16,62.1,78.1,118.4,62.1,180.5,77
5-Aug-22,11:00,16.7,62.1,78.8,113.2,62.1,175.3,77
5-Aug-22,11:05,17.5,62.1,79.6,108,62.1,170.1,78.9
5-Aug-22,11:10,18.4,62.1,80.5,103.8,62.1,165.9,76.1
5-Aug-22,11:15,19.4,62.1,81.5,100,62.1,162.1,76.1
5-Aug-22,11:20,20.6,62.1,82.7,95.9,62.1,158,76.1
5-Aug-22,11:25,22.1,62.1,84.2,92.3,62.1,154.4,76.1
5-Aug-22,11:30,23.7,62.1,85.8,89.1,62.1,151.2,77
5-Aug-22,11:35,25.4,62.1,87.5,85.2,62.1,147.3,75.1
5-Aug-22,11:40,26.7,62.1,88.8,81.7,62.1,143.8,76.1
5-Aug-22,11:45,27.7,62.1,89.8,78.5,62.1,140.6,75.1
5-Aug-22,11:50,28.2,62.1,90.3,74.8,62.1,136.9,75.1
5-Aug-22,11:55,28.3,62.1,90.4,71.5,62.1,133.6,76.1
5-Aug-22,12:00,28.3,62.1,90.4,68,62.1,130.1,76.1
