TimeStamp,Discharge,Water Temp,Sp Cond,Turbidity,pH,O2,fDOM
5/16/2022 17:15,,18.096,764.7,4.37,7.82,8.49,
5/16/2022 17:30,,18.26,764.9,4.02,7.86,8.63,
5/16/2022 17:45,,17.965,765.5,5.14,7.82,8.39,
5/16/2022 18:00,,18.115,766.3,3.77,7.78,8.16,
5/16/2022 18:15,,18.401,766.2,3.3,7.83,8.59,
5/16/2022 18:30,,18.31,766.4,2.25,7.82,8.2,
5/16/2022 18:45,,18.276,766.2,1.43,7.83,8.34,
5/16/2022 19:00,,18.446,766.6,2.99,7.81,8.24,
5/16/2022 19:15,,18.442,765.9,2.43,7.82,8.44,
5/16/2022 19:30,,18.336,766.5,2.74,7.82,8.31,
5/16/2022 19:45,,18.549,766.1,2.24,7.84,8.63,
5/16/2022 20:00,,18.607,765.6,2.59,7.83,8.51,
5/16/2022 20:15,,18.662,765.9,2.55,7.83,8.58,
5/16/2022 20:30,,18.583,765.9,2.85,7.79,8.32,
5/16/2022 20:45,,18.775,763.8,2.63,7.86,8.62,
5/16/2022 21:00,,18.799,764.6,2.3,7.77,8.08,
5/16/2022 21:15,,18.792,764.4,2.21,7.85,8.21,
5/16/2022 21:30,,18.727,764.4,2.25,7.8,8.11,
5/16/2022 21:45,,18.766,764.5,2.06,7.83,8.34,
5/16/2022 22:00,,18.741,764.3,2.32,7.81,8.07,
5/16/2022 22:15,,18.731,764.5,1.85,7.81,8.16,
5/16/2022 22:30,,18.647,764.5,2.62,7.78,7.84,
5/16/2022 22:45,,18.419,764.5,1.49,7.79,7.93,
5/16/2022 23:00,,18.297,764.1,1.68,7.76,7.29,
5/16/2022 23:15,,18.142,762.3,1.8,7.76,7.36,
5/16/2022 23:30,,18.003,762.3,1.43,7.75,6.88,
5/16/2022 23:45,,17.884,761.6,1.09,7.76,6.64,
5/17/2022 0:00,,17.728,762.4,2.01,7.73,6.26,
5/17/2022 0:15,,17.597,762.4,1.57,7.73,6.09,
5/17/2022 0:30,,17.435,762.4,2.63,7.68,5.47,
5/17/2022 0:45,,17.333,762.4,1.85,7.73,5.51,
5/17/2022 1:00,,17.223,762.9,1.95,7.72,5.26,
5/17/2022 1:15,,17.121,762.7,1.89,7.72,5.17,
5/17/2022 1:30,,16.95,763.2,2.24,7.66,4.81,
5/17/2022 1:45,,16.852,763.6,2.09,7.71,4.8,
5/17/2022 2:00,,16.74,763.9,2.12,7.68,4.64,
5/17/2022 2:15,,16.587,763.5,1.81,7.71,4.58,
5/17/2022 2:30,,16.49,764.3,2.07,7.69,4.36,
5/17/2022 2:45,,16.383,764.2,1.41,7.7,4.29,
5/17/2022 3:00,,16.307,764.4,2.16,7.68,4.04,
5/17/2022 3:15,,16.236,764.4,2.1,7.69,4.19,
5/17/2022 3:30,,16.123,764.5,1.98,7.67,3.96,
5/17/2022 3:45,,16.01,764.7,1.55,7.69,4.04,
5/17/2022 4:00,,15.928,764.8,2.16,7.68,3.9,
5/17/2022 4:15,,15.807,765.1,1.94,7.69,3.92,
5/17/2022 4:30,,15.723,765.4,2.69,7.68,3.72,
5/17/2022 4:45,,15.633,765.5,1.88,7.69,3.83,
5/17/2022 5:00,,15.547,765.9,2.23,7.68,3.79,
5/17/2022 5:15,,15.451,766.2,1.57,7.7,3.8,
5/17/2022 5:30,,15.351,766.5,3,7.68,3.82,
5/17/2022 5:45,,15.234,767.1,1.66,7.7,3.91,
5/17/2022 6:00,,15.117,767.3,2.05,7.69,3.89,
5/17/2022 6:15,,15.049,767.5,1.85,7.7,3.88,
5/17/2022 6:30,,14.96,768.1,1.93,7.69,3.85,
5/17/2022 6:45,,14.837,768.5,1.74,7.71,3.94,
5/17/2022 7:00,,14.738,768.9,1.6,7.7,3.96,
5/17/2022 7:15,,14.655,769.3,2.11,7.71,3.95,
5/17/2022 7:30,,14.552,769.9,1.68,7.7,3.95,
5/17/2022 7:45,,14.493,770.4,1.84,7.71,3.96,
5/17/2022 8:00,,14.437,770.7,1.62,7.7,3.98,
5/17/2022 8:15,,14.375,771,1.34,7.71,3.99,
5/17/2022 8:30,,14.343,771.2,1.24,7.7,4.03,
5/17/2022 8:45,,14.299,771.5,1.16,7.72,4.11,
5/17/2022 9:00,,14.28,771.6,1.1,7.71,4.1,
5/17/2022 9:15,,14.305,771.9,0.91,7.72,4.15,
5/17/2022 9:30,,14.406,771.9,1.02,7.7,4.02,
5/17/2022 9:45,,14.487,772.3,0.76,7.72,4.32,
5/17/2022 10:00,,14.656,773.3,1.17,7.72,4.54,
5/17/2022 10:15,,14.823,773.6,0.9,7.75,4.72,
5/17/2022 10:30,,15.058,773.6,1.29,7.73,4.84,
5/17/2022 10:45,,15.127,771.8,1.72,7.75,4.85,
5/17/2022 11:00,,15.058,772.6,1.64,7.71,4.52,
5/17/2022 11:15,,15.036,772.8,1.42,7.73,4.47,
5/17/2022 11:30,,15.142,771.1,1.71,7.72,4.62,
5/17/2022 11:45,,15.347,771.8,1.66,7.75,4.7,
5/17/2022 12:00,,15.43,771.1,2.1,7.69,4.91,
5/17/2022 12:15,,15.573,771.7,2.95,7.75,4.92,
5/17/2022 12:30,,15.729,770.3,1.97,7.75,5.24,
5/17/2022 12:45,,15.908,768.6,2.24,7.78,5.52,
5/17/2022 13:00,,16.667,769.4,2.23,7.78,6.15,
5/17/2022 13:15,,16.341,769.7,1.88,7.77,5.82,
5/17/2022 13:30,,16.488,768.2,2.62,7.78,6,
5/17/2022 13:45,,16.767,769.9,1.33,7.82,6.17,
5/17/2022 14:00,,16.606,768.7,2.4,7.78,6.15,
5/17/2022 14:15,,16.749,768.3,1.86,7.79,6.08,
5/17/2022 14:30,,17.066,768.3,3.18,7.77,6.24,
5/17/2022 14:45,,17.247,769.5,2.47,7.79,6.23,
5/17/2022 15:00,,17.517,767.6,2.44,7.77,6.43,
5/17/2022 15:15,,17.605,768.4,2.08,7.8,6.3,
5/17/2022 15:30,,17.821,768.4,1.84,7.79,6.74,
5/17/2022 15:45,,17.706,767.7,1.76,7.81,6.82,
5/17/2022 16:00,,17.857,766.5,2.3,7.78,6.9,
5/17/2022 16:15,,18.129,768.9,1.75,7.81,7.57,
5/17/2022 16:30,,18.146,768.9,1.37,7.8,7.34,
5/17/2022 16:45,,18.047,767.3,1.25,7.82,7.47,
5/17/2022 17:00,,18.159,766.1,1.4,7.82,7.57,
5/17/2022 17:15,,18.227,765.6,1.08,7.84,7.88,
5/17/2022 17:30,,18.177,766.4,1.82,7.8,7.5,
5/17/2022 17:45,,17.955,766.1,1.17,7.82,6.86,
5/17/2022 18:00,,17.931,766.6,1.99,7.79,6.8,
5/17/2022 18:15,,18.123,766,1.14,7.82,7.5,
5/17/2022 18:30,,18.204,765.9,2.55,7.81,7.16,
5/17/2022 18:45,,18.43,765.8,2.16,7.81,7.25,
5/17/2022 19:00,,18.543,764.8,1.6,7.82,7.73,
5/17/2022 19:15,,18.56,765,1.6,7.85,8.29,
5/17/2022 19:30,,18.628,764.7,1.58,7.82,7.67,
5/17/2022 19:45,,18.611,765.2,1.69,7.83,8.03,
5/17/2022 20:00,,18.597,764.7,2.1,7.8,7.72,
5/17/2022 20:15,,18.688,764.3,1.71,7.83,7.99,
5/17/2022 20:30,,18.67,763.9,2.09,7.82,7.95,
5/17/2022 20:45,,18.709,764.3,2.02,7.84,7.88,
5/17/2022 21:00,,18.763,764.2,1.96,7.82,8.1,
5/17/2022 21:15,,18.81,764.6,2.66,7.82,8.11,
5/17/2022 21:30,,18.838,764.4,2.53,7.79,7.48,
5/17/2022 21:45,,18.795,764.2,2.41,7.82,7.72,
5/17/2022 22:00,,18.808,764.2,2.9,7.78,7.76,
5/17/2022 22:15,,18.82,764.8,2.46,7.82,7.97,
5/17/2022 22:30,,18.824,764.6,1.96,7.79,7.54,
5/17/2022 22:45,,18.759,764.6,2.34,7.79,6.9,
5/17/2022 23:00,,18.531,764.8,1.79,7.8,7.35,
5/17/2022 23:15,,18.517,764.7,1.48,7.81,7.59,
5/17/2022 23:30,,18.394,765,1.73,7.8,7.37,
5/17/2022 23:45,,18.334,765.1,1.4,7.8,7.43,
5/18/2022 0:00,,18.183,765.2,2.07,7.78,7.38,
5/18/2022 0:15,,17.956,765.3,2.02,7.78,6.9,
5/18/2022 0:30,,17.81,763.9,1.41,7.75,6.18,
5/18/2022 0:45,,17.75,763.1,1.47,7.75,6.18,
5/18/2022 1:00,,17.656,760.4,1.83,7.72,5.55,
5/18/2022 1:15,,17.648,759.1,1.57,7.75,5.54,
5/18/2022 1:30,,17.502,756.4,1.75,7.75,5.3,
5/18/2022 1:45,,17.391,756.2,2.04,7.78,5.23,
5/18/2022 2:00,,17.229,755.2,2.37,7.76,5.03,
5/18/2022 2:15,,16.776,759.2,1.69,7.74,4.8,
5/18/2022 2:30,,16.669,758.8,2.16,7.73,4.64,
5/18/2022 2:45,,16.476,759.6,2.04,7.73,4.59,
5/18/2022 3:00,,16.38,759.4,2.6,7.73,4.36,
5/18/2022 3:15,,16.254,758.7,1.66,7.74,4.47,
5/18/2022 3:30,,16.198,759,2.81,7.73,4.45,
5/18/2022 3:45,,16.129,759,1.49,7.75,4.41,
5/18/2022 4:00,,16.068,759.4,1.82,7.73,4.3,
5/18/2022 4:15,,16.008,759.6,1.52,7.74,4.32,
5/18/2022 4:30,,15.988,760.1,2,7.72,4.11,
5/18/2022 4:45,,15.913,760.5,2.05,7.73,4.19,
5/18/2022 5:00,,15.84,760.9,2.69,7.71,4.07,
5/18/2022 5:15,,15.739,761.4,1.69,7.72,4.07,
5/18/2022 5:30,,15.695,761.8,2.32,7.71,3.98,
5/18/2022 5:45,,15.63,762.1,2.32,7.72,4.03,
5/18/2022 6:00,,15.541,762.7,2.93,7.71,3.91,
5/18/2022 6:15,,15.461,763.3,2.65,7.72,3.95,
5/18/2022 6:30,,15.413,763.7,4.43,7.7,3.75,
5/18/2022 6:45,,15.347,764.1,2.75,7.71,3.89,
5/18/2022 7:00,,15.296,764.6,3.23,7.69,3.78,
5/18/2022 7:15,,15.231,765.1,3.2,7.71,3.84,
5/18/2022 7:30,,15.206,765.6,3.36,7.69,3.78,
5/18/2022 7:45,,15.126,766.1,2.48,7.71,3.84,
5/18/2022 8:00,,15.142,766.2,2.35,7.69,3.65,
5/18/2022 8:15,,15.13,766.5,2.86,7.71,3.81,
5/18/2022 8:30,,15.06,766.9,2.09,7.69,3.85,
5/18/2022 8:45,,15.015,767.8,1.89,7.7,3.89,
5/18/2022 9:00,,14.995,768.1,1.9,7.69,3.87,
5/18/2022 9:15,,15.051,767.9,1.32,7.7,3.85,
5/18/2022 9:30,,15.095,768.2,1.7,7.7,3.95,
5/18/2022 9:45,,15.245,769.2,1.7,7.71,4.08,
5/18/2022 10:00,,15.39,769.6,1.41,7.71,4.31,
5/18/2022 10:15,,15.572,770.4,0.93,7.73,4.58,
5/18/2022 10:30,,15.559,769.9,1.75,7.71,4.21,
5/18/2022 10:45,,15.917,771,1.78,7.74,4.73,
5/18/2022 11:00,,15.63,768.6,3.48,7.7,4.34,
5/18/2022 11:15,,15.778,769.3,2.31,7.73,4.57,
5/18/2022 11:30,,16.043,769.6,2.6,7.72,4.66,
5/18/2022 11:45,,16.129,769.2,1.42,7.74,4.76,
5/18/2022 12:00,,16.057,767.9,2.66,7.71,4.61,
5/18/2022 12:15,,16.63,770,2.2,7.74,4.91,
5/18/2022 12:30,,16.785,770,2.04,7.73,5.32,
5/18/2022 12:45,,16.939,769.9,1.36,7.75,5.54,
5/18/2022 13:00,,17.043,767.4,2.1,7.74,5.7,
5/18/2022 13:15,,17.325,765.3,1.53,7.82,5.79,
5/18/2022 13:30,,17.376,764.3,1.98,7.77,6.52,
5/18/2022 13:45,,17.345,763.8,1.78,7.8,6.77,
5/18/2022 14:00,,17.557,763.2,2.02,7.8,7.28,
5/18/2022 14:15,,17.988,762.6,1.48,7.84,7.44,
5/18/2022 14:30,,18.102,763.7,2.08,7.72,6.57,
5/18/2022 14:45,,18.005,764.4,2.06,7.8,6.82,
5/18/2022 15:00,,17.962,765.1,1.98,7.78,6.68,
5/18/2022 15:15,,18.12,764.3,1.75,7.8,7.26,
5/18/2022 15:30,,18.247,764.5,1.63,7.77,6.01,
5/18/2022 15:45,,18.425,763.9,1.93,7.78,7.45,
5/18/2022 16:00,,18.522,763.7,1.32,7.79,7.09,
5/18/2022 16:15,,18.9,765,1.41,7.78,7.57,
5/18/2022 16:30,,18.766,764,1.41,7.78,7.69,
5/18/2022 16:45,,18.974,764.8,1.11,7.8,7.83,
5/18/2022 17:00,,18.975,764.4,1.65,7.8,7.87,
5/18/2022 17:15,,19.1,763.8,1.14,7.8,7.77,
5/18/2022 17:30,,19.054,763.8,1.44,7.79,7.72,
5/18/2022 17:45,,19.298,763,1.91,7.82,8.04,
5/18/2022 18:00,,19.276,763.5,1.51,7.8,8.06,
5/18/2022 18:15,,18.99,761.9,1.65,7.82,8.16,
5/18/2022 18:30,,19.012,760.6,1.39,7.84,8.72,
5/18/2022 18:45,,19.005,760.1,1.46,7.85,8.69,
5/18/2022 19:00,,19.037,760.8,2.58,7.82,8.48,
5/18/2022 19:15,,18.907,761.4,1.29,7.82,8.44,
5/18/2022 19:30,,18.926,761.7,2.29,7.82,8.27,
5/18/2022 19:45,,19.231,761.4,1.6,7.84,8.48,
5/18/2022 20:00,,19.383,761.4,2.11,7.82,8.35,
5/18/2022 20:15,,19.442,761.6,1.18,7.84,8.5,
5/18/2022 20:30,,19.462,761.1,1.79,7.82,8.46,
5/18/2022 20:45,,19.517,760.5,1.81,7.83,8.5,
5/18/2022 21:00,,19.494,761.4,2.8,7.81,8.2,
5/18/2022 21:15,,19.596,762.5,2.69,7.83,8.47,
5/18/2022 21:30,,19.567,761.8,2.05,7.8,7.9,
5/18/2022 21:45,,19.601,761.1,2.3,7.82,8.04,
5/18/2022 22:00,,19.456,761.7,2.22,7.8,8.09,
5/18/2022 22:15,,19.555,763,1.68,7.81,8.29,
5/18/2022 22:30,,19.593,762.8,2.08,7.76,7.67,
5/18/2022 22:45,,19.738,762.2,1.74,7.77,7.72,
5/18/2022 23:00,,19.821,763.2,2.06,7.72,7.43,
5/18/2022 23:15,,19.752,760.2,2.02,7.73,7.34,
5/18/2022 23:30,,19.696,763.7,2.58,7.69,6.7,
5/18/2022 23:45,,19.582,763.3,2.39,7.69,6.74,
5/19/2022 0:00,,19.376,763.5,2.81,7.71,6.48,
5/19/2022 0:15,,19.313,762.8,2.16,7.73,6.68,
5/19/2022 0:30,,19.24,763.8,2.05,7.71,6.77,
5/19/2022 0:45,,19.2,763.9,2.13,7.73,6.73,
5/19/2022 1:00,,19.085,763.9,1.58,7.72,6.63,
5/19/2022 1:15,,18.994,763.6,2.1,7.73,6.34,
5/19/2022 1:30,,18.806,761.9,2.14,7.73,6.17,
5/19/2022 1:45,,18.692,762,1.94,7.74,5.96,
5/19/2022 2:00,,18.562,761.5,1.78,7.71,5.58,
5/19/2022 2:15,,18.468,761.1,2.9,7.72,5.47,
5/19/2022 2:30,,18.312,761.1,2.15,7.69,4.92,
5/19/2022 2:45,,18.21,761.1,1.55,7.7,4.79,
5/19/2022 3:00,,18.072,761.8,1.58,7.68,4.61,
5/19/2022 3:15,,17.951,760.7,2.08,7.68,4.41,
5/19/2022 3:30,,17.83,761.6,1.78,7.66,4.14,
5/19/2022 3:45,,17.703,761.5,1.68,7.67,3.98,
5/19/2022 4:00,,17.608,761.4,2.02,7.65,3.81,
5/19/2022 4:15,,17.542,761.3,1.79,7.67,3.77,
5/19/2022 4:30,,17.392,761.2,2.19,7.64,3.55,
5/19/2022 4:45,,17.263,761.6,2.08,7.66,3.51,
5/19/2022 5:00,,17.138,761.5,3.03,7.65,3.42,
5/19/2022 5:15,,17.04,761.7,3.55,7.66,3.36,
5/19/2022 5:30,,16.959,761.9,3.03,7.64,3.34,
5/19/2022 5:45,,16.856,761.9,2.28,7.66,3.49,
5/19/2022 6:00,,16.763,762,3.09,7.65,3.33,
5/19/2022 6:15,,16.658,761.9,2.66,7.67,3.4,
5/19/2022 6:30,,16.487,762.5,2.11,7.66,3.46,
5/19/2022 6:45,,16.39,762.9,2.62,7.66,3.44,
5/19/2022 7:00,,16.262,763.2,2.18,7.66,3.49,
5/19/2022 7:15,,16.146,763.5,1.96,7.67,3.54,
5/19/2022 7:30,,16.059,763.9,2.19,7.66,3.48,
5/19/2022 7:45,,15.987,764.3,1.74,7.67,3.51,
5/19/2022 8:00,,15.919,764.5,2.36,7.66,3.52,
5/19/2022 8:15,,15.806,765.1,1.7,7.67,3.58,
5/19/2022 8:30,,15.74,765.6,1.63,7.66,3.63,
5/19/2022 8:45,,15.673,766,1.27,7.68,3.68,
5/19/2022 9:00,,15.654,766.4,1.06,7.66,3.65,
5/19/2022 9:15,,15.667,766.5,1.31,7.68,3.73,
5/19/2022 9:30,,15.697,766.5,1.99,7.67,3.69,
5/19/2022 9:45,,15.797,766.9,1.46,7.68,3.65,
5/19/2022 10:00,,15.979,767,1.25,7.68,4.08,
5/19/2022 10:15,,16.185,767.8,0.96,7.71,4.36,
5/19/2022 10:30,,16.3,767.1,1.46,7.69,4.29,
5/19/2022 10:45,,16.305,766.2,1.85,7.7,4.45,
5/19/2022 11:00,,16.456,767.1,1.47,7.7,4.43,
5/19/2022 11:15,,16.551,766.5,1.21,7.72,4.61,
5/19/2022 11:30,,16.585,765.6,1.5,7.69,4.41,
5/19/2022 11:45,,16.522,766.5,1.31,7.71,4.44,
5/19/2022 12:00,,16.861,766.5,1.02,7.72,4.88,
5/19/2022 12:15,,16.79,766.8,3.14,7.72,4.64,
5/19/2022 12:30,,17.01,765.6,2.16,7.72,5.09,
5/19/2022 12:45,,16.981,765.6,1.7,7.72,5,
5/19/2022 13:00,,17.405,762.6,3.36,7.73,5.64,
5/19/2022 13:15,,17.715,763.6,2.3,7.8,6.5,
5/19/2022 13:30,,18.143,767.1,2.7,7.76,6.11,
5/19/2022 13:45,,17.308,764.5,1.89,7.73,5.38,
5/19/2022 14:00,,17.413,764.7,2.15,7.72,5.28,
5/19/2022 14:15,,18.87,765.3,5.17,7.85,6.14,
5/19/2022 14:30,,17.765,764.3,2.24,7.73,5.58,
5/19/2022 14:45,,17.895,763.7,1.81,7.75,5.99,
5/19/2022 15:00,,18.468,762.1,2.85,7.75,6.12,
5/19/2022 15:15,,18.377,764,2.47,7.77,6.21,
5/19/2022 15:30,,19.1,768,2.74,7.79,7.12,
5/19/2022 15:45,,18.393,764.4,1.54,7.77,6.5,
5/19/2022 16:00,,18.666,764,1.71,7.77,6.82,
5/19/2022 16:15,,18.804,762.5,2.33,7.8,6.9,
5/19/2022 16:30,,19.097,762.9,2.1,7.79,7.05,
5/19/2022 16:45,,19.673,764.5,2.11,7.92,7.85,
5/19/2022 17:00,,21.032,763.2,1.72,8.01,9.26,
5/19/2022 17:15,,18.682,763.7,2.23,7.79,7.32,
5/19/2022 17:30,,20.112,761.5,3.07,7.89,8.03,
5/19/2022 17:45,,20.005,757.2,2.83,7.98,8.88,
5/19/2022 18:00,,20.267,764.4,1.73,7.95,7.98,
5/19/2022 18:15,,19.885,765.8,1.96,7.93,8.76,
5/19/2022 18:30,,19.538,763.3,2.4,7.81,7.44,
5/19/2022 18:45,,20.433,761.6,3.04,8.04,9.05,
5/19/2022 19:00,,20.928,759.1,2.11,8.05,9.23,
5/19/2022 19:15,,20.505,759.4,1.7,8.05,8.99,
5/19/2022 19:30,,20.313,760.2,2.65,7.91,8.05,
5/19/2022 19:45,,20.291,760,2.82,8.02,8.3,
5/19/2022 20:00,,20.35,759.3,3.12,7.99,8.42,
5/19/2022 20:15,,20.21,759.4,3.57,8.01,8.7,
5/19/2022 20:30,,20.104,760,3.12,7.96,8.18,
5/19/2022 20:45,,20.064,759.5,3.21,7.99,8.47,
5/19/2022 21:00,,19.985,759.8,2.58,7.96,8.33,
5/19/2022 21:15,,19.937,759.9,2.89,7.97,8.5,
5/19/2022 21:30,,19.793,759.1,2.27,7.93,7.93,
5/19/2022 21:45,,19.71,756.2,2.12,7.99,8.34,
5/19/2022 22:00,,19.603,755.8,1.12,7.97,8.18,
5/19/2022 22:15,,19.462,755.2,1.83,7.96,8.14,
5/19/2022 22:30,,19.282,759.2,1.59,7.86,7.55,
5/19/2022 22:45,,19.097,760.2,1.29,7.83,7.41,
5/19/2022 23:00,,18.916,757.5,1.19,7.83,6.88,
5/19/2022 23:15,,18.787,756.5,1.62,7.84,6.78,
5/19/2022 23:30,,18.632,756.7,1.42,7.81,6.42,
5/19/2022 23:45,,18.503,756.5,1.56,7.82,6.31,
5/20/2022 0:00,,18.323,756.6,1.63,7.79,5.98,
5/20/2022 0:15,,18.219,756.9,1.74,7.79,5.82,
5/20/2022 0:30,,18.147,757.4,1.52,7.76,5.57,
5/20/2022 0:45,,18.028,758,2.14,7.77,5.61,
5/20/2022 1:00,,17.945,758.2,2.08,7.74,5.37,
5/20/2022 1:15,,17.85,756.5,1.93,7.76,5.33,
5/20/2022 1:30,,17.82,756.5,1.75,7.74,5.24,
5/20/2022 1:45,,17.736,755.9,1.95,7.79,5.43,
5/20/2022 2:00,,17.624,757,2.04,7.72,5.05,
5/20/2022 2:15,,17.397,757.7,1.57,7.72,4.77,
5/20/2022 2:30,,17.277,758.2,1.69,7.69,4.36,
5/20/2022 2:45,,17.097,758.6,3.1,7.7,4.17,
5/20/2022 3:00,,16.953,758.7,1.9,7.68,4.06,
5/20/2022 3:15,,16.887,758.8,1.22,7.7,4,
5/20/2022 3:30,,16.813,759,1.54,7.69,3.9,
5/20/2022 3:45,,16.678,759.3,1.33,7.7,3.9,
5/20/2022 4:00,,16.574,759.9,1.87,7.68,3.76,
5/20/2022 4:15,,16.502,760.3,1.77,7.69,3.81,
5/20/2022 4:30,,16.44,760.7,1.83,7.65,3.69,
5/20/2022 4:45,,16.366,760.9,1.72,7.68,3.62,
5/20/2022 5:00,,16.294,761.3,2.43,7.66,3.6,
5/20/2022 5:15,,16.209,761.7,2.3,7.67,3.5,
5/20/2022 5:30,,16.128,762.1,3.54,7.65,3.43,
5/20/2022 5:45,,16.032,761.9,2,7.69,3.58,
5/20/2022 6:00,,15.941,762.6,2.4,7.67,3.58,
5/20/2022 6:15,,15.874,763,1.73,7.67,3.49,
5/20/2022 6:30,,15.781,763.4,1.99,7.66,3.49,
5/20/2022 6:45,,15.725,763.7,2.03,7.67,3.48,
5/20/2022 7:00,,15.624,764.2,2.94,7.66,3.4,
5/20/2022 7:15,,15.481,764.9,2.72,7.67,3.43,
5/20/2022 7:30,,15.422,765.3,2.6,7.65,3.46,
5/20/2022 7:45,,15.388,765.6,2.24,7.67,3.51,
5/20/2022 8:00,,15.322,765.9,1.44,7.66,3.51,
5/20/2022 8:15,,15.28,766.2,1.37,7.67,3.62,
5/20/2022 8:30,,15.26,766.6,1.26,7.66,3.65,
5/20/2022 8:45,,15.232,766.9,0.87,7.68,3.76,
5/20/2022 9:00,,15.193,766.8,1.15,7.66,3.73,
5/20/2022 9:15,,15.19,767.1,1.19,7.68,3.81,
5/20/2022 9:30,,15.204,767.4,1.19,7.66,3.83,
5/20/2022 9:45,,15.255,767.8,1,7.69,3.96,
5/20/2022 10:00,,15.322,768.1,1.17,7.69,4.23,
5/20/2022 10:15,,15.487,769.8,1.06,7.71,4.35,
5/20/2022 10:30,,15.851,768.8,1.42,7.73,5.04,
5/20/2022 10:45,,15.921,768.9,1.05,7.75,5.14,
5/20/2022 11:00,,16.033,768.6,1.42,7.74,5.09,
5/20/2022 11:15,,16.034,768.6,2.08,7.73,5.16,
5/20/2022 11:30,,16.2,766.7,1.8,7.73,5.28,
5/20/2022 11:45,,16.664,768.5,1.58,7.82,5.86,
5/20/2022 12:00,,16.6,767.1,1.99,7.74,5.55,
5/20/2022 12:15,,17.574,767.2,0.98,7.85,6.94,
5/20/2022 12:30,,17.509,766.3,1.46,7.81,6.49,
5/20/2022 12:45,,18.559,769.8,0.55,7.88,7.45,
5/20/2022 13:00,,18.471,770.5,0.68,7.87,7.44,
5/20/2022 13:15,,18.727,767.2,1.39,7.92,8.08,
5/20/2022 13:30,,19.098,768.3,1.88,7.91,8.02,
5/20/2022 13:45,,19.578,764.3,1.38,7.95,8.67,
5/20/2022 14:00,,19.242,767.2,2.39,7.91,8.2,
5/20/2022 14:15,,19.576,767.9,4.01,7.95,8.51,
5/20/2022 14:30,,20.377,766.9,1.15,7.95,9.15,
5/20/2022 14:45,,20.074,768.1,1.37,7.95,8.9,
5/20/2022 15:00,,21.003,765.5,0.78,7.96,9.61,
5/20/2022 15:15,,21.633,767.8,0.91,8.03,9.83,
5/20/2022 15:30,,21.77,766.7,0.55,8.03,9.96,
5/20/2022 15:45,,22.001,763.1,0.47,8.06,10.08,
5/20/2022 16:00,,21.525,764.2,2.4,8,9.78,
5/20/2022 16:15,,21.804,765.3,1.28,8.06,10.23,
5/20/2022 16:30,,21.854,764.5,1.76,8.02,9.87,
5/20/2022 16:45,,21.927,763.9,9.45,8.06,10.02,
5/20/2022 17:00,,21.735,762.9,4.53,7.98,9.52,
5/20/2022 17:15,,21.687,764.5,2.85,8.03,9.6,
5/20/2022 17:30,,21.822,763.2,5.02,7.99,9.25,
5/20/2022 17:45,,22.344,761,3.6,8.07,9.74,
5/20/2022 18:00,,21.763,762.1,3.7,7.92,9.01,
5/20/2022 18:15,,21.937,762.2,2.35,8.02,9.36,
5/20/2022 18:30,,21.876,762.7,2.43,7.94,8.96,
5/20/2022 18:45,,21.65,763.9,1.99,7.95,9.22,
5/20/2022 19:00,,21.811,763.4,3.33,7.92,9.06,
5/20/2022 19:15,,21.595,762.9,3.12,7.96,9.13,
5/20/2022 19:30,,21.643,763.6,3.29,7.92,9.07,
5/20/2022 19:45,,21.606,764.6,2.65,7.93,9.13,
5/20/2022 20:00,,21.448,763,2.7,7.9,9.04,
5/20/2022 20:15,,21.353,763.2,2.45,7.91,9.15,
5/20/2022 20:30,,21.503,762.5,3.42,7.91,9.08,
5/20/2022 20:45,,21.222,763,4.21,7.89,8.76,
5/20/2022 21:00,,20.963,763.7,2.37,7.88,9.15,
5/20/2022 21:15,,20.854,762.1,3.21,7.88,8.94,
5/20/2022 21:30,,20.598,759.2,1.99,7.87,8.5,
5/20/2022 21:45,,20.449,760,2.91,7.88,8.45,
5/20/2022 22:00,,20.303,759.8,2.53,7.85,8.09,
5/20/2022 22:15,,20.297,758.7,1.72,7.87,8.06,
5/20/2022 22:30,,19.784,759.4,2,7.77,7.43,
5/20/2022 22:45,,19.494,760,2.62,7.81,7.28,
5/20/2022 23:00,,19.069,758.9,3.54,7.78,6.63,
5/20/2022 23:15,,18.843,758,2.72,7.79,6.45,
5/20/2022 23:30,,18.511,757.2,3.26,7.75,5.99,
5/20/2022 23:45,,18.33,756.3,4.55,7.77,5.81,
5/21/2022 0:00,,18.08,755.9,4.12,7.75,5.41,
5/21/2022 0:15,,17.885,755,3.78,7.76,5.37,
5/21/2022 0:30,,17.685,755.2,4.12,7.73,5.09,
5/21/2022 0:45,,17.503,754.3,3.88,7.75,5.02,
5/21/2022 1:00,,17.324,754.3,3.74,7.75,4.91,
5/21/2022 1:15,,17.155,753.9,3.45,7.76,4.84,
5/21/2022 1:30,,16.962,754.1,3.1,7.74,4.74,
5/21/2022 1:45,,16.799,754.3,2.54,7.75,4.61,
5/21/2022 2:00,,16.623,754.7,2.46,7.73,4.54,
5/21/2022 2:15,,16.501,755,4.42,7.73,4.45,
5/21/2022 2:30,,16.33,755.5,3.9,7.7,4.32,
5/21/2022 2:45,,16.149,755.7,2.71,7.72,4.19,
5/21/2022 3:00,,16.01,756.6,2.71,7.69,4.05,
5/21/2022 3:15,,15.833,756.9,3.29,7.7,4.09,
