Date,Time,Inflow GC90,InflowGC150,Outflow
26-Jul-22,22:15,37.7,0,37.7
26-Jul-22,22:20,32.6,0,32.6
26-Jul-22,22:25,28.3,0,28.3
26-Jul-22,22:30,24.5,0,24.5
26-Jul-22,22:35,21.3,0,21.3
26-Jul-22,22:40,18.5,0,18.5
26-Jul-22,22:45,16.1,0,16.1
26-Jul-22,22:50,14,0,14
26-Jul-22,22:55,12.2,0,12.2
26-Jul-22,23:00,10.7,0,10.7
26-Jul-22,23:05,9.4,0,9.4
26-Jul-22,23:10,8.4,0,8.4
26-Jul-22,23:15,7.6,0,7.6
26-Jul-22,23:20,7.3,0,7.3
26-Jul-22,23:25,7.3,0,7.3
26-Jul-22,23:30,7.6,0,7.6
26-Jul-22,23:35,8.1,0,8.1
26-Jul-22,23:40,8.5,0,8.5
26-Jul-22,23:45,8.8,0,8.8
26-Jul-22,23:50,9.1,0,9.1
26-Jul-22,23:55,9.3,0,9.3
27-Jul-22,0:00,9.5,0,9.5
27-Jul-22,0:05,9.7,0,9.7
27-Jul-22,0:10,9.8,0,9.8
27-Jul-22,0:15,9.8,0,9.8
27-Jul-22,0:20,9.7,0,9.7
27-Jul-22,0:25,9.3,0,9.3
27-Jul-22,0:30,8.8,0,8.8
27-Jul-22,0:35,8.7,0,8.7
27-Jul-22,0:40,10.6,0,10.6
27-Jul-22,0:45,16.6,0,16.6
27-Jul-22,0:50,25.1,0,25.1
27-Jul-22,0:55,31.8,0,31.8
27-Jul-22,1:00,34.7,0,34.7
27-Jul-22,1:05,35,0,35
27-Jul-22,1:10,33.9,0,33.9
27-Jul-22,1:15,32.3,0,32.3
27-Jul-22,1:20,30.5,0,30.5
27-Jul-22,1:25,28.6,0,28.6
27-Jul-22,1:30,26.8,0,26.8
27-Jul-22,1:35,25,0,25
27-Jul-22,1:40,23.3,0,23.3
27-Jul-22,1:45,21.7,0,21.7
27-Jul-22,1:50,20.2,0,20.2
27-Jul-22,1:55,18.8,0,18.8
27-Jul-22,2:00,17.4,0,17.4
27-Jul-22,2:05,16.1,0,16.1
27-Jul-22,2:10,14.9,0,14.9
27-Jul-22,2:15,13.7,0,13.7
27-Jul-22,2:20,12.5,0,12.5
27-Jul-22,2:25,11.4,0,11.4
27-Jul-22,2:30,10.4,0,10.4
27-Jul-22,2:35,9.4,0,9.4
27-Jul-22,2:40,8.5,0,8.5
27-Jul-22,2:45,7.7,0,7.7
27-Jul-22,2:50,7,0,7
27-Jul-22,2:55,6.3,0,6.3
27-Jul-22,3:00,5.7,0,5.7
27-Jul-22,3:05,5.2,0,5.2
27-Jul-22,3:10,4.7,0,4.7
27-Jul-22,3:15,4.2,0,4.2
27-Jul-22,3:20,3.8,0,3.8
27-Jul-22,3:25,3.5,0,3.5
27-Jul-22,3:30,3.1,0,3.1
27-Jul-22,3:35,2.8,0,2.8
27-Jul-22,3:40,2.6,0,2.6
27-Jul-22,3:45,2.3,0,2.3
27-Jul-22,3:50,2.1,0,2.1
27-Jul-22,3:55,1.9,0,1.9
27-Jul-22,4:00,1.7,0,1.7
27-Jul-22,4:05,1.5,0,1.5
27-Jul-22,4:10,1.3,0,1.3
27-Jul-22,4:15,1.2,0,1.2
27-Jul-22,4:20,1,0,1
27-Jul-22,4:25,0.8,0,0.8
27-Jul-22,4:30,0.5,0,0.5
27-Jul-22,4:35,0.3,0,0.3
27-Jul-22,4:40,0.1,0,0.1
27-Jul-22,4:45,0.1,0,0.1
27-Jul-22,4:50,0,0,0
27-Jul-22,4:55,0,0,0
27-Jul-22,5:00,0,0,0
27-Jul-22,5:05,0,0,0
27-Jul-22,5:10,0,0,0
27-Jul-22,5:15,0,0,0
27-Jul-22,5:20,0,0,0
27-Jul-22,5:25,0,0,0
27-Jul-22,5:30,0,0,0
27-Jul-22,5:35,0,0,0
27-Jul-22,5:40,0,0,0
27-Jul-22,5:45,0,0,0
27-Jul-22,5:50,0,0,0
27-Jul-22,5:55,0,0,0
27-Jul-22,6:00,0,0,0
27-Jul-22,6:05,0,0,0
27-Jul-22,6:10,0,0,0
27-Jul-22,6:15,0,0,0
27-Jul-22,6:20,0,0,0
27-Jul-22,6:25,0,0,0
27-Jul-22,6:30,0,0,0
27-Jul-22,6:35,0,0,0
27-Jul-22,6:40,0,0,0
27-Jul-22,6:45,0,0,0
27-Jul-22,6:50,0,0,0
27-Jul-22,6:55,0,0,0
27-Jul-22,7:00,0,0,0
27-Jul-22,7:05,0,0,0
27-Jul-22,7:10,0,0,0
27-Jul-22,7:15,0,0,0
27-Jul-22,7:20,0,0,0
27-Jul-22,7:25,0,0,0
27-Jul-22,7:30,0,0,0
27-Jul-22,7:35,0,0,0
27-Jul-22,7:40,0,0,0
27-Jul-22,7:45,0,0,0
27-Jul-22,7:50,0,0,0
27-Jul-22,7:55,0,0,0
27-Jul-22,8:00,0,0,0
27-Jul-22,8:05,0,0,0
27-Jul-22,8:10,0,0,0
27-Jul-22,8:15,0,0,0
27-Jul-22,8:20,0,0,0
27-Jul-22,8:25,0,0,0
27-Jul-22,8:30,0,0,0
27-Jul-22,8:35,0,0,0
27-Jul-22,8:40,0,0,0
27-Jul-22,8:45,0,0,0
27-Jul-22,8:50,0,0,0
27-Jul-22,8:55,0,0,0
27-Jul-22,9:00,0,0,0
27-Jul-22,9:05,0,0,0
27-Jul-22,9:10,0,0,0
27-Jul-22,9:15,0,0,0
27-Jul-22,9:20,0,0,0
27-Jul-22,9:25,0,0,0
27-Jul-22,9:30,0,0,0
27-Jul-22,9:35,0,0,0
27-Jul-22,9:40,0,0,0
27-Jul-22,9:45,0,0,0
27-Jul-22,9:50,0,0,0
27-Jul-22,9:55,0,0,0
27-Jul-22,10:00,0,0,0
27-Jul-22,10:05,0,0,0
27-Jul-22,10:10,0,0,0
27-Jul-22,10:15,0,0,0
27-Jul-22,10:20,0,0,0
27-Jul-22,10:25,0,0,0
27-Jul-22,10:30,0,0,0
27-Jul-22,10:35,0,0,0
27-Jul-22,10:40,0,0,0
27-Jul-22,10:45,0,0,0
27-Jul-22,10:50,0,0,0
27-Jul-22,10:55,0,0,0
27-Jul-22,11:00,0,0,0
27-Jul-22,11:05,0,0,0
27-Jul-22,11:10,0,0,0
27-Jul-22,11:15,0,0,0
27-Jul-22,11:20,0,0,0
27-Jul-22,11:25,0,0,0
27-Jul-22,11:30,0,0,0
27-Jul-22,11:35,0,0,0
27-Jul-22,11:40,0,0,0
27-Jul-22,11:45,0,0,0
27-Jul-22,11:50,0,0,0
27-Jul-22,11:55,0,0,0
27-Jul-22,12:00,0,0,0
27-Jul-22,12:05,0,0,0
27-Jul-22,12:10,0,0,0
27-Jul-22,12:15,0,0,0
27-Jul-22,12:20,0,0,0
27-Jul-22,12:25,0,0,0
27-Jul-22,12:30,0,0,0
27-Jul-22,12:35,0,0,0
27-Jul-22,12:40,0,0,0
27-Jul-22,12:45,0,0,0
27-Jul-22,12:50,0,0,0
27-Jul-22,12:55,0,0,0
27-Jul-22,13:00,0,0,0
27-Jul-22,13:05,0,0,0
27-Jul-22,13:10,0,0,0
27-Jul-22,13:15,0,0,0
27-Jul-22,13:20,0,0,0
27-Jul-22,13:25,0,0,0
27-Jul-22,13:30,0,0,0
27-Jul-22,13:35,0,0,0
27-Jul-22,13:40,0,0,0
27-Jul-22,13:45,0,0,0
27-Jul-22,13:50,0,0,0
27-Jul-22,13:55,0,0,0
27-Jul-22,14:00,0,0,0
27-Jul-22,14:05,0,0,0
27-Jul-22,14:10,0,0,0
27-Jul-22,14:15,0,0,0
27-Jul-22,14:20,0,0,0
27-Jul-22,14:25,0,0,0
27-Jul-22,14:30,0,0,0
27-Jul-22,14:35,0,0,0
27-Jul-22,14:40,0,0,0
27-Jul-22,14:45,0,0,0
27-Jul-22,14:50,0,0,0
27-Jul-22,14:55,0,0,0
27-Jul-22,15:00,0,0,0
27-Jul-22,15:05,0,0,0
27-Jul-22,15:10,0,0,0
27-Jul-22,15:15,0,0,0
27-Jul-22,15:20,0,0,0
27-Jul-22,15:25,0,0,0
27-Jul-22,15:30,0,0,0
27-Jul-22,15:35,0,0,0
27-Jul-22,15:40,0,0,0
27-Jul-22,15:45,0,0,0
27-Jul-22,15:50,0,0,0
27-Jul-22,15:55,0,0,0
27-Jul-22,16:00,0,0,0
27-Jul-22,16:05,0,0,0
27-Jul-22,16:10,0,0,0
27-Jul-22,16:15,0,0,0
27-Jul-22,16:20,0,0,0
27-Jul-22,16:25,0,0,0
27-Jul-22,16:30,0,0,0
27-Jul-22,16:35,0,0,0
27-Jul-22,16:40,0,0,0
27-Jul-22,16:45,0,0,0
27-Jul-22,16:50,0,0,0
27-Jul-22,16:55,1.7,0,1.7
27-Jul-22,17:00,440,0,440
27-Jul-22,17:05,493.8,0,493.8
27-Jul-22,17:10,21.2,0,21.2
27-Jul-22,17:15,2.7,0,2.7
27-Jul-22,17:20,242.5,0,242.5
27-Jul-22,17:25,320.6,0,320.6
27-Jul-22,17:30,47.3,0,47.3
27-Jul-22,17:35,190,0,190
27-Jul-22,17:40,126.2,0,126.2
27-Jul-22,17:45,154.7,0,154.7
27-Jul-22,17:50,110.1,0,110.1
27-Jul-22,17:55,96.1,0,96.1
27-Jul-22,18:00,101,0,101
27-Jul-22,18:05,86.1,0,86.1
27-Jul-22,18:10,79,0,79
27-Jul-22,18:15,72.6,0,72.6
27-Jul-22,18:20,66,0,66
27-Jul-22,18:25,59.8,0,59.8
27-Jul-22,18:30,53.6,0,53.6
27-Jul-22,18:35,48.1,0,48.1
27-Jul-22,18:40,43.1,0,43.1
27-Jul-22,18:45,38.5,0,38.5
27-Jul-22,18:50,34.3,0,34.3
27-Jul-22,18:55,30.4,0,30.4
27-Jul-22,19:00,27,0,27
27-Jul-22,19:05,23.9,0,23.9
27-Jul-22,19:10,21.1,0,21.1
27-Jul-22,19:15,18.6,0,18.6
27-Jul-22,19:20,16.4,0,16.4
27-Jul-22,19:25,14.5,0,14.5
27-Jul-22,19:30,12.7,0,12.7
27-Jul-22,19:35,11.2,0,11.2
27-Jul-22,19:40,9.9,0,9.9
27-Jul-22,19:45,8.7,0,8.7
27-Jul-22,19:50,7.6,0,7.6
27-Jul-22,19:55,6.7,0,6.7
27-Jul-22,20:00,5.9,0,5.9
27-Jul-22,20:05,5.2,0,5.2
27-Jul-22,20:10,4.5,0,4.5
27-Jul-22,20:15,4,0,4
27-Jul-22,20:20,3.5,0,3.5
27-Jul-22,20:25,3.1,0,3.1
27-Jul-22,20:30,2.7,0,2.7
27-Jul-22,20:35,2.3,0,2.3
27-Jul-22,20:40,2,0,2
27-Jul-22,20:45,1.8,0,1.8
27-Jul-22,20:50,1.5,0,1.5
27-Jul-22,20:55,1.3,0,1.3
27-Jul-22,21:00,1.1,0,1.1
27-Jul-22,21:05,1.3,0,1.3
27-Jul-22,21:10,5,0,5
27-Jul-22,21:15,16.6,0,16.6
27-Jul-22,21:20,30.1,0,30.1
27-Jul-22,21:25,37.5,0,37.5
27-Jul-22,21:30,39.5,0,39.5
27-Jul-22,21:35,38.8,0,38.8
27-Jul-22,21:40,36.6,0,36.6
27-Jul-22,21:45,33.9,0,33.9
27-Jul-22,21:50,30.8,0,30.8
27-Jul-22,21:55,27.8,0,27.8
27-Jul-22,22:00,24.9,0,24.9
27-Jul-22,22:05,22.2,0,22.2
27-Jul-22,22:10,19.7,0,19.7
27-Jul-22,22:15,17.4,0,17.4
27-Jul-22,22:20,15.4,0,15.4
27-Jul-22,22:25,13.6,0,13.6
27-Jul-22,22:30,12,0,12
27-Jul-22,22:35,10.5,0,10.5
27-Jul-22,22:40,9.3,0,9.3
27-Jul-22,22:45,8.2,0,8.2
27-Jul-22,22:50,7.2,0,7.2
27-Jul-22,22:55,6.3,0,6.3
27-Jul-22,23:00,5.6,0,5.6
27-Jul-22,23:05,4.9,0,4.9
27-Jul-22,23:10,4.3,0,4.3
27-Jul-22,23:15,3.8,0,3.8
27-Jul-22,23:20,3.4,0,3.4
27-Jul-22,23:25,3,0,3
27-Jul-22,23:30,2.6,0,2.6
27-Jul-22,23:35,2.3,0,2.3
27-Jul-22,23:40,2,0,2
27-Jul-22,23:45,1.7,0,1.7
27-Jul-22,23:50,1.5,0,1.5
27-Jul-22,23:55,1.2,0,1.2
28-Jul-22,0:00,1,0,1
28-Jul-22,0:05,0.8,0,0.8
28-Jul-22,0:10,0.5,0,0.5
28-Jul-22,0:15,0.3,0,0.3
28-Jul-22,0:20,0.1,0,0.1
28-Jul-22,0:25,0.1,0,0.1
28-Jul-22,0:30,0,0,0
28-Jul-22,0:35,0,0,0
28-Jul-22,0:40,0,0,0
28-Jul-22,0:45,0,0,0
28-Jul-22,0:50,0,0,0
28-Jul-22,0:55,0,0,0
28-Jul-22,1:00,0,0,0
28-Jul-22,1:05,0,0,0
28-Jul-22,1:10,0,0,0
28-Jul-22,1:15,0,0,0
28-Jul-22,1:20,0,0,0
28-Jul-22,1:25,0,0,0
28-Jul-22,1:30,0,0,0
28-Jul-22,1:35,0,0,0
28-Jul-22,1:40,0,0,0
28-Jul-22,1:45,0,0,0
28-Jul-22,1:50,0,0,0
28-Jul-22,1:55,0,0,0
28-Jul-22,2:00,0,0,0
28-Jul-22,2:05,0,0,0
28-Jul-22,2:10,0,0,0
28-Jul-22,2:15,0,0,0
28-Jul-22,2:20,0,0,0
28-Jul-22,2:25,0,0,0
28-Jul-22,2:30,0,0,0
28-Jul-22,2:35,0,0,0
28-Jul-22,2:40,0,0,0
28-Jul-22,2:45,0,0,0
28-Jul-22,2:50,0,0,0
28-Jul-22,2:55,0,0,0
28-Jul-22,3:00,0,0,0
28-Jul-22,3:05,0,0,0
28-Jul-22,3:10,0,0,0
28-Jul-22,3:15,0,0,0
28-Jul-22,3:20,0,0,0
28-Jul-22,3:25,0,0,0
28-Jul-22,3:30,0,0,0
28-Jul-22,3:35,0,0,0
28-Jul-22,3:40,0,0,0
28-Jul-22,3:45,0,0,0
28-Jul-22,3:50,0,0,0
28-Jul-22,3:55,0,0,0
28-Jul-22,4:00,0,0,0
28-Jul-22,4:05,0,0,0
28-Jul-22,4:10,0,0,0
28-Jul-22,4:15,0,0,0
28-Jul-22,4:20,0,0,0
28-Jul-22,4:25,0,0,0
28-Jul-22,4:30,0,0,0
28-Jul-22,4:35,0,0,0
28-Jul-22,4:40,0,0,0
28-Jul-22,4:45,0,0,0
28-Jul-22,4:50,0,0,0
28-Jul-22,4:55,0,0,0
28-Jul-22,5:00,0,0,0
28-Jul-22,5:05,0,0,0
28-Jul-22,5:10,0,0,0
28-Jul-22,5:15,0,0,0
28-Jul-22,5:20,0,0,0
28-Jul-22,5:25,0,0,0
28-Jul-22,5:30,0,0,0
28-Jul-22,5:35,0,0,0
28-Jul-22,5:40,0,0,0
28-Jul-22,5:45,0,0,0
28-Jul-22,5:50,0,0,0
28-Jul-22,5:55,0,0,0
28-Jul-22,6:00,0,0,0
28-Jul-22,6:05,0,0,0
28-Jul-22,6:10,0,0,0
28-Jul-22,6:15,0,0,0
28-Jul-22,6:20,0,0,0
28-Jul-22,6:25,0,0,0
28-Jul-22,6:30,0,0,0
28-Jul-22,6:35,0,0,0
28-Jul-22,6:40,0,0,0
28-Jul-22,6:45,0,0,0
28-Jul-22,6:50,0,0,0
28-Jul-22,6:55,0,0,0
28-Jul-22,7:00,0,0,0
28-Jul-22,7:05,0,0,0
28-Jul-22,7:10,0,0,0
28-Jul-22,7:15,0,0,0
28-Jul-22,7:20,0,0,0
28-Jul-22,7:25,0,0,0
28-Jul-22,7:30,0,0,0
28-Jul-22,7:35,0,0,0
28-Jul-22,7:40,0,0,0
28-Jul-22,7:45,0,0,0
28-Jul-22,7:50,0,0,0
28-Jul-22,7:55,0,0,0
28-Jul-22,8:00,0,0,0
28-Jul-22,8:05,0,0,0
28-Jul-22,8:10,0,0,0
28-Jul-22,8:15,0,0,0
28-Jul-22,8:20,0,0,0
28-Jul-22,8:25,0,0,0
28-Jul-22,8:30,0,0,0
28-Jul-22,8:35,0,0,0
28-Jul-22,8:40,0,0,0
28-Jul-22,8:45,0,0,0
28-Jul-22,8:50,0,0,0
28-Jul-22,8:55,0,0,0
28-Jul-22,9:00,0,0,0
28-Jul-22,9:05,0,0,0
28-Jul-22,9:10,0,0,0
28-Jul-22,9:15,0,0,0
28-Jul-22,9:20,0,0,0
28-Jul-22,9:25,0,0,0
28-Jul-22,9:30,0,0,0
28-Jul-22,9:35,0,0,0
28-Jul-22,9:40,0,0,0
28-Jul-22,9:45,0,0,0
28-Jul-22,9:50,0,0,0
28-Jul-22,9:55,0,0,0
28-Jul-22,10:00,0,0,0
28-Jul-22,10:05,0,0,0
28-Jul-22,10:10,0,0,0
28-Jul-22,10:15,0,0,0
28-Jul-22,10:20,0,0,0
28-Jul-22,10:25,0,0,0
28-Jul-22,10:30,0,0,0
28-Jul-22,10:35,0,0,0
28-Jul-22,10:40,0,0,0
28-Jul-22,10:45,0,0,0
28-Jul-22,10:50,0,0,0
28-Jul-22,10:55,0,0,0
28-Jul-22,11:00,0,0,0
28-Jul-22,11:05,0,0,0
28-Jul-22,11:10,0,0,0
28-Jul-22,11:15,0,0,0
28-Jul-22,11:20,0,0,0
28-Jul-22,11:25,0,0,0
28-Jul-22,11:30,0,0,0
28-Jul-22,11:35,0,0,0
28-Jul-22,11:40,0,0,0
28-Jul-22,11:45,0,0,0
28-Jul-22,11:50,0,0,0
28-Jul-22,11:55,0,0,0
28-Jul-22,12:00,0,0,0
28-Jul-22,12:05,0,0,0
28-Jul-22,12:10,0,0,0
28-Jul-22,12:15,0,0,0
28-Jul-22,12:20,0,0,0
28-Jul-22,12:25,0,0,0
28-Jul-22,12:30,0,0,0
28-Jul-22,12:35,0,0,0
28-Jul-22,12:40,0,0,0
28-Jul-22,12:45,0,0,0
28-Jul-22,12:50,0,0,0
28-Jul-22,12:55,0,0,0
28-Jul-22,13:00,0,0,0
28-Jul-22,13:05,0,0,0
28-Jul-22,13:10,0,0,0
28-Jul-22,13:15,0,0,0
28-Jul-22,13:20,0,0,0
28-Jul-22,13:25,0,0,0
28-Jul-22,13:30,0,0,0
28-Jul-22,13:35,0,0,0
28-Jul-22,13:40,0,0,0
28-Jul-22,13:45,0,0,0
28-Jul-22,13:50,0,0,0
28-Jul-22,13:55,0,0,0
28-Jul-22,14:00,0,0,0
28-Jul-22,14:05,0,0,0
28-Jul-22,14:10,0,0,0
28-Jul-22,14:15,0,0,0
28-Jul-22,14:20,0,0,0
28-Jul-22,14:25,0,0,0
28-Jul-22,14:30,0,0,0
28-Jul-22,14:35,0,0,0
28-Jul-22,14:40,0,0,0
28-Jul-22,14:45,0,0,0
28-Jul-22,14:50,0,0,0
28-Jul-22,14:55,0,0,0
28-Jul-22,15:00,0,0,0
28-Jul-22,15:05,0,0,0
28-Jul-22,15:10,0,0,0
28-Jul-22,15:15,0,0,0
28-Jul-22,15:20,0,0,0
28-Jul-22,15:25,0,0,0
28-Jul-22,15:30,0,0,0
28-Jul-22,15:35,0,0,0
28-Jul-22,15:40,0,0,0
28-Jul-22,15:45,0,0,0
28-Jul-22,15:50,0,0,0
28-Jul-22,15:55,0,0,0
28-Jul-22,16:00,0,0,0
28-Jul-22,16:05,0,0,0
28-Jul-22,16:10,0,0,0
28-Jul-22,16:15,0,0,0
28-Jul-22,16:20,0,0,0
28-Jul-22,16:25,0,0,0
28-Jul-22,16:30,0,0,0
28-Jul-22,16:35,0,0,0
28-Jul-22,16:40,0,0,0
28-Jul-22,16:45,0,0,0
28-Jul-22,16:50,0,0,0
28-Jul-22,16:55,0,0,0
28-Jul-22,17:00,0,0,0
28-Jul-22,17:05,0,0,0
28-Jul-22,17:10,0,0,0
28-Jul-22,17:15,0,0,0
28-Jul-22,17:20,0,0,0
28-Jul-22,17:25,0,0,0
28-Jul-22,17:30,0,0,0
28-Jul-22,17:35,0,0,0
28-Jul-22,17:40,0,0,0
28-Jul-22,17:45,0,0,0
28-Jul-22,17:50,0,0,0
28-Jul-22,17:55,0,0,0
28-Jul-22,18:00,0.1,0,0.1
28-Jul-22,18:05,0.1,0,0.1
28-Jul-22,18:10,0.1,0,0.1
28-Jul-22,18:15,0.2,0,0.2
28-Jul-22,18:20,0.2,0,0.2
28-Jul-22,18:25,0.3,0,0.3
28-Jul-22,18:30,0.3,0,0.3
28-Jul-22,18:35,0.3,0,0.3
28-Jul-22,18:40,0.3,0,0.3
28-Jul-22,18:45,0.4,0,0.4
28-Jul-22,18:50,0.4,0,0.4
28-Jul-22,18:55,0.7,0,0.7
28-Jul-22,19:00,1.2,0,1.2
28-Jul-22,19:05,2.3,0,2.3
28-Jul-22,19:10,3.8,0,3.8
28-Jul-22,19:15,5.5,0,5.5
28-Jul-22,19:20,7.2,0,7.2
28-Jul-22,19:25,8.5,0,8.5
28-Jul-22,19:30,9.6,0,9.6
28-Jul-22,19:35,10.2,0,10.2
28-Jul-22,19:40,10.6,0,10.6
28-Jul-22,19:45,10.6,0,10.6
28-Jul-22,19:50,10.5,0,10.5
28-Jul-22,19:55,10.3,0,10.3
28-Jul-22,20:00,10,0,10
28-Jul-22,20:05,9.9,0,9.9
28-Jul-22,20:10,9.9,0,9.9
28-Jul-22,20:15,10.2,0,10.2
28-Jul-22,20:20,10.8,0,10.8
28-Jul-22,20:25,11.6,0,11.6
28-Jul-22,20:30,12.3,0,12.3
28-Jul-22,20:35,12.8,0,12.8
28-Jul-22,20:40,12.9,0,12.9
28-Jul-22,20:45,12.6,0,12.6
28-Jul-22,20:50,11.9,0,11.9
28-Jul-22,20:55,11.1,0,11.1
28-Jul-22,21:00,10.2,0,10.2
28-Jul-22,21:05,9.3,0,9.3
28-Jul-22,21:10,8.4,0,8.4
28-Jul-22,21:15,7.6,0,7.6
28-Jul-22,21:20,6.9,0,6.9
28-Jul-22,21:25,6.3,0,6.3
28-Jul-22,21:30,5.8,0,5.8
28-Jul-22,21:35,5.3,0,5.3
28-Jul-22,21:40,5,0,5
28-Jul-22,21:45,4.7,0,4.7
28-Jul-22,21:50,4.5,0,4.5
28-Jul-22,21:55,4.3,0,4.3
28-Jul-22,22:00,4.2,0,4.2
28-Jul-22,22:05,4.2,0,4.2
28-Jul-22,22:10,4.3,0,4.3
28-Jul-22,22:15,4.4,0,4.4
28-Jul-22,22:20,4.5,0,4.5
28-Jul-22,22:25,4.5,0,4.5
28-Jul-22,22:30,4.5,0,4.5
28-Jul-22,22:35,4.4,0,4.4
28-Jul-22,22:40,4.3,0,4.3
28-Jul-22,22:45,4.1,0,4.1
28-Jul-22,22:50,3.9,0,3.9
28-Jul-22,22:55,3.7,0,3.8
28-Jul-22,23:00,3.5,0.1,3.6
28-Jul-22,23:05,3.5,0.1,3.5
28-Jul-22,23:10,3.6,0.1,3.6
28-Jul-22,23:15,3.9,0.1,4
28-Jul-22,23:20,4.5,0.1,4.6
28-Jul-22,23:25,5.2,0,5.2
28-Jul-22,23:30,5.8,0,5.8
28-Jul-22,23:35,6.3,0,6.3
28-Jul-22,23:40,6.6,0,6.7
28-Jul-22,23:45,6.9,0,6.9
28-Jul-22,23:50,7.2,0,7.2
28-Jul-22,23:55,7.8,0,7.8
29-Jul-22,0:00,9.1,0,9.1
29-Jul-22,0:05,11.5,0,11.5
29-Jul-22,0:10,15.3,0,15.3
29-Jul-22,0:15,21.4,0,21.4
29-Jul-22,0:20,32,0,32
29-Jul-22,0:25,48.1,0.1,48.1
29-Jul-22,0:30,62.1,0.1,62.3
29-Jul-22,0:35,69.1,0.2,69.3
29-Jul-22,0:40,70.3,0.2,70.5
29-Jul-22,0:45,69.3,0.2,69.5
29-Jul-22,0:50,67,0.2,67.2
29-Jul-22,0:55,64.5,0.2,64.6
29-Jul-22,1:00,63.5,0.1,63.6
29-Jul-22,1:05,64.3,0.1,64.4
29-Jul-22,1:10,65.3,0.1,65.4
29-Jul-22,1:15,65.2,0.1,65.3
29-Jul-22,1:20,66.5,0.5,67
29-Jul-22,1:25,77.9,1.4,79.3
29-Jul-22,1:30,89.1,2.7,91.9
29-Jul-22,1:35,85.3,4.3,89.7
29-Jul-22,1:40,79.5,5.7,85.3
29-Jul-22,1:45,74,6.8,80.8
29-Jul-22,1:50,68.8,7.7,76.5
29-Jul-22,1:55,64.1,8.4,72.5
29-Jul-22,2:00,60.1,9.4,69.5
29-Jul-22,2:05,57.2,11.2,68.4
29-Jul-22,2:10,55.4,13.8,69.3
29-Jul-22,2:15,54,17.3,71.3
29-Jul-22,2:20,52.3,21.3,73.5
29-Jul-22,2:25,50.3,25.3,75.5
29-Jul-22,2:30,48.4,28.8,77.2
29-Jul-22,2:35,47.2,31.4,78.6
29-Jul-22,2:40,48.5,32.8,81.2
29-Jul-22,2:45,187.9,32.5,220.3
29-Jul-22,2:50,456.8,30,486.7
29-Jul-22,2:55,433.3,25.8,459.1
29-Jul-22,3:00,561,20.9,581.9
29-Jul-22,3:05,892.5,16.6,909.1
29-Jul-22,3:10,1208.5,13,1221.6
29-Jul-22,3:15,1057.3,11,1068.3
29-Jul-22,3:20,824.5,9.8,834.3
29-Jul-22,3:25,917.2,8.6,925.8
29-Jul-22,3:30,1098.8,7.3,1106.1
29-Jul-22,3:35,985.2,6.6,991.8
29-Jul-22,3:40,868.5,6.8,875.2
29-Jul-22,3:45,1024.1,7.9,1032
29-Jul-22,3:50,1001.1,9.4,1010.6
29-Jul-22,3:55,952.2,10.2,962.4
29-Jul-22,4:00,1041.6,11.1,1052.7
29-Jul-22,4:05,1002.1,13.5,1015.6
29-Jul-22,4:10,843.9,18.4,862.2
29-Jul-22,4:15,859.5,24.2,883.6
29-Jul-22,4:20,800.6,30.1,830.6
29-Jul-22,4:25,725.8,33.8,759.7
29-Jul-22,4:30,755.3,35.9,791.1
29-Jul-22,4:35,672.7,37.6,710.3
29-Jul-22,4:40,651.7,39.5,691.2
29-Jul-22,4:45,675.1,41.1,716.2
29-Jul-22,4:50,628.1,40.4,668.5
29-Jul-22,4:55,627.3,37.1,664.4
29-Jul-22,5:00,594.9,31.6,626.4
29-Jul-22,5:05,586.6,25.2,611.7
29-Jul-22,5:10,599.3,18.8,618.1
29-Jul-22,5:15,576.9,13.6,590.4
29-Jul-22,5:20,536.4,10.5,546.9
29-Jul-22,5:25,533.8,8.9,542.7
29-Jul-22,5:30,532.4,8.7,541.1
29-Jul-22,5:35,535.9,8.9,544.8
29-Jul-22,5:40,531.2,8.5,539.7
29-Jul-22,5:45,547,7.6,554.6
29-Jul-22,5:50,554.7,6.4,561
29-Jul-22,5:55,520.1,5,525.1
29-Jul-22,6:00,498.7,3.5,502.2
29-Jul-22,6:05,493.4,2.6,495.9
29-Jul-22,6:10,461.7,1.9,463.6
29-Jul-22,6:15,439.6,1.4,441
29-Jul-22,6:20,417.9,1,418.9
29-Jul-22,6:25,374.8,0.7,375.5
29-Jul-22,6:30,340,0.5,340.6
29-Jul-22,6:35,329.7,0.4,330.1
29-Jul-22,6:40,300.9,0.2,301.2
29-Jul-22,6:45,278.7,0.2,278.8
29-Jul-22,6:50,272.3,0.1,272.5
29-Jul-22,6:55,248.8,0.1,248.9
29-Jul-22,7:00,226.6,0.1,226.6
29-Jul-22,7:05,214.3,0.1,214.4
29-Jul-22,7:10,197,0,197
29-Jul-22,7:15,182.2,0,182.2
29-Jul-22,7:20,174.5,0,174.6
29-Jul-22,7:25,162.4,0,162.4
29-Jul-22,7:30,145.4,0,145.4
29-Jul-22,7:35,134.4,0,134.4
29-Jul-22,7:40,124.8,0,124.8
29-Jul-22,7:45,119.4,0,119.4
29-Jul-22,7:50,111.2,0,111.2
29-Jul-22,7:55,101.4,0,101.4
29-Jul-22,8:00,94.1,0,94.1
29-Jul-22,8:05,89.1,0,89.1
29-Jul-22,8:10,83.6,0,83.6
