TimeStamp,Discharge,O2,Sp Cond,Turbidity,Water Temp,pH,fDOM
05/25/2022 21:30,0,9.24,1001.9,19.76,20.224,8.38,
05/25/2022 21:45,0,9.24,1001.5,20.64,20.085,8.38,
05/25/2022 22:00,0,9.19,1001.3,20.68,19.958,8.37,
05/25/2022 22:15,0,9.13,1001.4,22.02,19.824,8.37,
05/25/2022 22:30,0,9.1,1001.3,21.63,19.714,8.37,
05/25/2022 22:45,0,9.03,1001.4,22.94,19.586,8.36,
05/25/2022 23:00,0,8.93,1001.3,23.89,19.48,8.35,
05/25/2022 23:15,0,8.9,1001.2,24.25,19.346,8.35,
05/25/2022 23:30,0,8.8,1001.3,25.27,19.228,8.34,
05/25/2022 23:45,0,8.79,1001.1,25,19.112,8.33,
05/26/2022 00:00,0,8.74,1001.2,24.38,18.992,8.34,
05/26/2022 00:15,0,8.73,1000.8,25.21,18.876,8.33,
05/26/2022 00:30,0,8.68,1000.8,24.63,18.763,8.33,
05/26/2022 00:45,0,8.66,1000.7,25.23,18.656,8.32,
05/26/2022 01:00,0,8.6,1000.5,26.65,18.546,8.32,
05/26/2022 01:15,0,8.59,1000.7,25.14,18.431,8.32,
05/26/2022 01:30,0,8.51,1000.6,25.87,18.335,8.31,
05/26/2022 01:45,0,8.51,1000.6,26.42,18.23,8.31,
05/26/2022 02:00,0,8.49,1000.4,26.13,18.114,8.31,
05/26/2022 02:15,0,8.4,1000.3,27.92,18.026,8.3,
05/26/2022 02:30,0,8.43,1000,27.56,17.922,8.3,
05/26/2022 02:45,0,8.39,999.8,27.84,17.83,8.3,
05/26/2022 03:00,0,8.45,999.6,27.24,17.72,8.3,
05/26/2022 03:15,0,8.37,999.7,25.95,17.651,8.3,
05/26/2022 03:30,0,8.27,999.8,28.79,17.58,8.29,
05/26/2022 03:45,0,8.22,999.6,30.6,17.504,8.28,
05/26/2022 04:00,0,8.03,999.6,34.68,17.428,8.27,
05/26/2022 04:15,0,8.09,999.3,32.57,17.345,8.27,
05/26/2022 04:30,0,8.02,999.5,29.13,17.252,8.27,
05/26/2022 04:45,0,8.08,999.1,30.29,17.166,8.27,
05/26/2022 05:00,0,8.18,998.7,30.25,17.088,8.28,
05/26/2022 05:15,0,8.29,998.4,29.32,16.995,8.28,
05/26/2022 05:30,0,8.26,998.2,30.2,16.949,8.28,
05/26/2022 05:45,0,8.15,998.7,37.57,16.928,8.27,
05/26/2022 06:00,0,8.16,998.7,28.42,16.878,8.28,
05/26/2022 06:15,0,8.24,998.2,30.33,16.838,8.28,
05/26/2022 06:30,0,8.24,998.4,32.58,16.861,8.29,
05/26/2022 06:45,0,8.25,998.4,30.16,16.902,8.29,
05/26/2022 07:00,0,8.28,998.5,32.04,16.949,8.3,
05/26/2022 07:15,0,8.37,998.4,33.2,16.984,8.3,
05/26/2022 07:30,0,8.36,998.8,28.49,17.081,8.3,
05/26/2022 07:45,0,8.39,998.7,29.95,17.158,8.31,
05/26/2022 08:00,0,8.55,998.5,28.04,17.225,8.32,
05/26/2022 08:15,0,8.67,998.6,25.78,17.4,8.34,
05/26/2022 08:30,0,8.73,998.7,25.49,17.555,8.35,
05/26/2022 08:45,0,8.85,998.7,22.88,17.796,8.36,
05/26/2022 09:00,0,8.92,998.2,25.67,18.021,8.38,
05/26/2022 09:15,0,8.91,999.8,26.92,18.02,8.37,
05/26/2022 09:30,0,8.94,1000.1,21.23,18.732,8.39,
05/26/2022 09:45,0,9.09,999.5,25.92,18.704,8.4,
05/26/2022 10:00,0,9.3,999.7,22.85,19.24,8.43,
05/26/2022 10:15,0,9.12,998.6,29.95,18.388,8.44,
05/26/2022 10:30,0,9.06,1001.3,28.81,18.994,8.4,
05/26/2022 10:45,0,9.11,999.4,25.63,19.339,8.43,
05/26/2022 11:00,0,9.27,999.8,24.43,19.632,8.44,
05/26/2022 11:15,0,9.35,1000.6,24.01,20.547,8.46,
05/26/2022 11:30,0,9.59,1004,23.15,21.374,8.46,
05/26/2022 11:45,0,9.45,1011.5,18,23.204,8.51,
05/26/2022 12:00,0,9.28,993.6,17.94,23.515,8.53,
05/26/2022 12:15,0,9.75,1001.5,25.09,20.848,8.53,
05/26/2022 12:30,0,9.73,998.1,24.78,21.539,8.52,
05/26/2022 12:45,0,9.37,1001.5,18.5,24.229,8.53,
05/26/2022 13:00,0,9.95,987.8,22.08,21.797,8.63,
05/26/2022 13:15,0,9.81,1000.7,24.85,21.887,8.56,
05/26/2022 13:30,0,9.23,1012.1,18.62,25.077,8.51,
05/26/2022 13:45,0,9.72,1002.4,19.23,24.157,8.59,
05/26/2022 14:00,0,10.27,999.2,23.96,22.566,8.59,
05/26/2022 14:15,0,9.71,1010.4,20.56,24.82,8.54,
05/26/2022 14:30,0,9.97,1002.2,19.14,24.07,8.61,
05/26/2022 14:45,0,10.03,1003.4,25.72,23.367,8.56,
05/26/2022 15:00,0,9.59,1013.1,17.88,25.396,8.55,
05/26/2022 15:15,0,9.32,994.9,15.7,25.444,8.56,
05/26/2022 15:30,0,10.19,1007.1,20.34,23.944,8.59,
05/26/2022 15:45,0,9.91,1007,17.07,24.874,8.55,
05/26/2022 16:00,0,9.27,1016.4,15.83,25.871,8.53,
05/26/2022 16:15,0,9.16,1016.3,13.22,25.846,8.53,
05/26/2022 16:30,0,9.15,1016.6,14.04,25.601,8.51,
05/26/2022 16:45,0,9.05,1016.2,14,25.64,8.49,
05/26/2022 17:00,0,9.08,1016.1,14.31,25.465,8.49,
05/26/2022 17:15,0,9.04,1015.9,13.73,25.279,8.48,
05/26/2022 17:30,0,9,1016.1,13.63,25.115,8.46,
05/26/2022 17:45,0,9.01,1015.5,13.87,24.929,8.46,
05/26/2022 18:00,0,8.95,1014.6,14.4,24.668,8.45,
05/26/2022 18:15,0,8.93,1013.6,13.95,24.427,8.45,
05/26/2022 18:30,0,8.91,1013.2,14.62,24.284,8.44,
05/26/2022 18:45,0,8.96,1012.8,14.08,24.054,8.44,
05/26/2022 19:00,0,8.94,1012.4,14.79,23.911,8.43,
05/26/2022 19:15,0,8.91,1013.1,14.87,23.752,8.43,
05/26/2022 19:30,0,8.9,1012.9,14.73,23.574,8.43,
05/26/2022 19:45,0,8.82,1012.9,14.99,23.421,8.43,
05/26/2022 20:00,0,8.81,1013,14.34,23.235,8.42,
05/26/2022 20:15,0,8.81,1012.6,14.26,23.078,8.42,
05/26/2022 20:30,0,8.73,1012.2,14.62,22.915,8.41,
05/26/2022 20:45,0,8.75,1011.6,14.34,22.762,8.41,
05/26/2022 21:00,0,8.85,1010.4,14.77,22.627,8.4,
05/26/2022 21:15,0,8.93,1010.1,15.82,22.454,8.4,
05/26/2022 21:30,0,8.82,1010.1,15.07,22.306,8.39,
05/26/2022 21:45,0,8.75,1010.1,15.61,22.143,8.39,
05/26/2022 22:00,0,8.76,1009.9,16.35,22.002,8.39,
05/26/2022 22:15,0,8.69,1009.8,16.99,21.861,8.38,
05/26/2022 22:30,0,8.7,1009.6,16.39,21.714,8.38,
05/26/2022 22:45,0,8.65,1009.3,17.21,21.551,8.38,
05/26/2022 23:00,0,8.62,1009,17.45,21.435,8.37,
05/26/2022 23:15,0,8.7,1008.7,17.51,21.29,8.37,
05/26/2022 23:30,0,8.57,1009,19.51,21.152,8.37,
05/26/2022 23:45,0,8.4,1009.2,19.43,21.021,8.35,
05/27/2022 00:00,0,8.42,1009.3,19.51,20.889,8.35,
05/27/2022 00:15,0,8.33,1009.1,21.3,20.761,8.35,
05/27/2022 00:30,0,8.28,1009.2,23.41,20.66,8.33,
05/27/2022 00:45,0,8.14,1009.1,24.76,20.528,8.33,
05/27/2022 01:00,0,8.05,1009.3,24.37,20.401,8.33,
05/27/2022 01:15,0,8.14,1009,23.47,20.267,8.33,
05/27/2022 01:30,0,8.08,1009,23.03,20.148,8.32,
05/27/2022 01:45,0,7.91,1009.1,24,20.052,8.31,
05/27/2022 02:00,0,7.89,1009.3,25.12,19.927,8.31,
05/27/2022 02:15,0,7.81,1009.4,25.5,19.822,8.31,
05/27/2022 02:30,0,7.84,1009.2,25.59,19.684,8.3,
05/27/2022 02:45,0,7.77,1009.1,25.76,19.585,8.3,
05/27/2022 03:00,0,7.72,1009,25.77,19.476,8.29,
05/27/2022 03:15,0,7.62,1009.4,26,19.375,8.29,
05/27/2022 03:30,0,7.5,1008.3,27.05,19.271,8.27,
05/27/2022 03:45,0,7.62,1008.5,26.91,19.17,8.28,
05/27/2022 04:00,0,7.61,1008,26.52,19.06,8.28,
05/27/2022 04:15,0,7.62,1007.8,25.91,18.956,8.28,
05/27/2022 04:30,0,7.61,1007.2,24.21,18.855,8.27,
05/27/2022 04:45,0,7.63,1007.4,27.62,18.761,8.27,
05/27/2022 05:00,0,7.68,1005.6,30.54,18.658,8.27,
05/27/2022 05:15,0,7.92,1004.7,26.95,18.576,8.29,
05/27/2022 05:30,0,7.85,1005.2,27.71,18.504,8.29,
05/27/2022 05:45,0,7.9,1004.5,28.35,18.458,8.28,
05/27/2022 06:00,0,7.87,1004.6,28.54,18.409,8.29,
05/27/2022 06:15,0,7.83,1005.5,26.07,18.334,8.29,
05/27/2022 06:30,0,8.09,1004.9,27.31,18.338,8.31,
05/27/2022 06:45,0,8.14,1004.9,27.58,18.359,8.32,
05/27/2022 07:00,0,8.1,1005.1,27.31,18.444,8.32,
05/27/2022 07:15,0,8.18,1004.9,25.18,18.527,8.33,
05/27/2022 07:30,0,8.17,1005,22.84,18.674,8.34,
05/27/2022 07:45,0,8.33,1005.5,25.63,18.882,8.35,
05/27/2022 08:00,0,8.19,1007.3,24.21,19.241,8.37,
05/27/2022 08:15,0,8.26,1007.3,22.94,19.408,8.37,
05/27/2022 08:30,0,8.31,1007.5,25.37,19.598,8.38,
05/27/2022 08:45,0,8.38,1007.8,25.55,19.815,8.38,
05/27/2022 09:00,0,8.4,1007.9,24.88,20.043,8.39,
05/27/2022 09:15,0,8.45,1008.7,23.32,20.381,8.4,
05/27/2022 09:30,0,8.45,1009,24.06,20.636,8.4,
05/27/2022 09:45,0,8.46,1009.2,27.53,20.886,8.41,
05/27/2022 10:00,0,8.49,1010.1,25.28,21.248,8.42,
05/27/2022 10:15,0,8.49,1010.2,24.93,21.502,8.42,
05/27/2022 10:30,0,8.5,1011.2,25.37,21.914,8.43,
05/27/2022 10:45,0,8.53,1011.9,24.59,22.328,8.44,
05/27/2022 11:00,0,8.53,1012.1,22.93,22.602,8.44,
05/27/2022 11:15,0,8.62,1012.6,22.31,23.06,8.45,
05/27/2022 11:30,0,8.61,1013.6,21.16,23.408,8.46,
05/27/2022 11:45,0,8.78,1010.3,22.37,23.361,8.47,
05/27/2022 12:00,0,8.95,1013.1,20.5,23.404,8.47,
05/27/2022 12:15,0,8.96,1008.7,21.5,24.039,8.49,
05/27/2022 12:30,0,8.98,1008.5,21.94,23.816,8.5,
05/27/2022 12:45,0,9.09,1013.9,23.17,24.156,8.49,
05/27/2022 13:00,0,8.66,1019.5,21.16,25.621,8.49,
05/27/2022 13:15,0,8.64,1019.3,23.22,25.679,8.5,
05/27/2022 13:30,0,8.62,1019.9,21.46,25.701,8.48,
05/27/2022 13:45,0,8.64,1018.9,24.64,25.676,8.47,
05/27/2022 14:00,0,8.61,1016.8,25.33,25.163,8.46,
05/27/2022 14:15,0,8.6,1018.6,20.7,25.378,8.45,
05/27/2022 14:30,0,8.58,1018.8,22.02,25.332,8.45,
05/27/2022 14:45,0,8.53,1018.8,22.86,25.271,8.44,
05/27/2022 15:00,0,8.52,1019.1,22.68,25.347,8.45,
05/27/2022 15:15,0,8.5,1019.2,22.96,25.237,8.44,
05/27/2022 15:30,0,8.44,1019.7,24.55,25.265,8.44,
05/27/2022 15:45,0,8.47,1019.7,20.08,25.23,8.44,
05/27/2022 16:00,0,8.5,1019.8,21.57,25.161,8.44,
05/27/2022 16:15,0,8.51,1020.3,19.56,25.158,8.44,
05/27/2022 16:30,0,8.47,1020.4,21.34,25.052,8.43,
05/27/2022 16:45,0,8.51,1020.4,19.4,24.879,8.44,
05/27/2022 17:00,0,8.43,1019.2,21.22,24.613,8.43,
05/27/2022 17:15,0,8.4,1019.2,20.25,24.44,8.43,
05/27/2022 17:30,0,8.4,1018.6,20.68,24.193,8.43,
05/27/2022 17:45,0,8.37,1018.7,20,24.082,8.42,
05/27/2022 18:00,0,8.36,1018.7,24.19,24,8.43,
05/27/2022 18:15,0,8.31,1019.4,19.05,23.993,8.42,
05/27/2022 18:30,0,8.27,1019,18.85,23.895,8.41,
05/27/2022 18:45,0,8.33,1019.5,19.04,23.824,8.41,
05/27/2022 19:00,0,8.31,1019.3,18.59,23.753,8.41,
05/27/2022 19:15,0,8.18,1019.4,19.36,23.693,8.41,
05/27/2022 19:30,0,8.19,1019.2,18.81,23.584,8.4,
05/27/2022 19:45,0,8.22,1018.6,19.59,23.357,8.4,
05/27/2022 20:00,0,8.27,1017.6,21.95,23.002,8.39,
05/27/2022 20:15,0,8.21,1017.4,21.82,22.787,8.39,
05/27/2022 20:30,0,8.18,1017.5,22.49,22.657,8.39,
05/27/2022 20:45,0,8.06,1017.7,19.53,22.62,8.38,
05/27/2022 21:00,0,8.01,1017.6,22.98,22.479,8.38,
05/27/2022 21:15,0,8.04,1017.4,21.74,22.451,8.38,
05/27/2022 21:30,0,7.96,1017.3,21.46,22.4,8.38,
05/27/2022 21:45,0,7.96,1017.2,21.01,22.311,8.38,
05/27/2022 22:00,0,7.85,1017.2,20.57,22.229,8.37,
05/27/2022 22:15,0,7.87,1017.4,22.33,22.13,8.37,
05/27/2022 22:30,0,7.75,1017.3,23.35,22.064,8.37,
05/27/2022 22:45,0,7.8,1017.1,24.58,21.977,8.36,
05/27/2022 23:00,0,7.72,1017.6,23.07,21.864,8.35,
05/27/2022 23:15,0,7.63,1017.6,23.1,21.78,8.35,
05/27/2022 23:30,0,7.65,1017.5,22.45,21.665,8.35,
05/27/2022 23:45,0,7.53,1017.8,22.05,21.571,8.34,
05/28/2022 00:00,0,7.39,1018,22.72,21.487,8.32,
05/28/2022 00:15,0,7.63,1016.4,23.03,21.372,8.34,
05/28/2022 00:30,0,7.52,1016,22.77,21.301,8.34,
05/28/2022 00:45,0,7.48,1016.4,23.08,21.214,8.32,
05/28/2022 01:00,0,7.48,1016.1,23.03,21.105,8.32,
05/28/2022 01:15,0,7.35,1017,22.84,21.011,8.31,
05/28/2022 01:30,0,7.23,1017,22.94,20.933,8.31,
05/28/2022 01:45,0,7.23,1016.7,22.17,20.825,8.3,
05/28/2022 02:00,0,7.18,1016.4,23.23,20.719,8.29,
05/28/2022 02:15,0,6.99,1016.3,24.09,20.62,8.28,
05/28/2022 02:30,0,7.08,1016.4,22.78,20.512,8.29,
05/28/2022 02:45,0,7.13,1016.3,23.55,20.408,8.29,
05/28/2022 03:00,0,7.13,1015.8,26.14,20.318,8.29,
05/28/2022 03:15,0,7.13,1015.4,23.51,20.213,8.29,
05/28/2022 03:30,0,7.01,1015.9,24.11,20.138,8.27,
05/28/2022 03:45,0,6.95,1016.5,25.04,20.049,8.27,
05/28/2022 04:00,0,6.73,1016.7,26.67,19.968,8.26,
05/28/2022 04:15,0,6.67,1016.5,27.1,19.869,8.25,
05/28/2022 04:30,0,6.66,1016.7,24.47,19.774,8.25,
05/28/2022 04:45,0,6.73,1016.8,23.3,19.678,8.25,
05/28/2022 05:00,0,6.64,1016.6,24.38,19.604,8.24,
05/28/2022 05:15,0,6.73,1016.1,25.06,19.52,8.25,
05/28/2022 05:30,0,6.66,1015.8,26.32,19.476,8.24,
05/28/2022 05:45,0,6.62,1015.5,26.26,19.441,8.24,
05/28/2022 06:00,0,6.61,1014.9,26.79,19.407,8.24,
05/28/2022 06:15,0,6.83,1014.7,26.96,19.385,8.26,
05/28/2022 06:30,0,6.89,1014.8,26.71,19.39,8.27,
05/28/2022 06:45,0,6.98,1014.7,27.08,19.429,8.27,
05/28/2022 07:00,0,7.17,1014.2,23.85,19.437,8.29,
05/28/2022 07:15,0,7.1,1014.5,34.78,19.504,8.29,
05/28/2022 07:30,0,7.03,1014.7,25.52,19.57,8.29,
05/28/2022 07:45,0,7.06,1014.6,23.02,19.693,8.29,
05/28/2022 08:00,0,7.14,1014.7,25.33,19.814,8.3,
05/28/2022 08:15,0,7.2,1014.7,26.24,19.876,8.31,
05/28/2022 08:30,0,7.28,1014.7,26.6,20.049,8.33,
05/28/2022 08:45,0,7.33,1014.7,24.65,20.145,8.33,
05/28/2022 09:00,0,7.42,1015,22.91,20.389,8.34,
05/28/2022 09:15,0,7.53,1014.7,23.96,20.363,8.34,
05/28/2022 09:30,0,7.58,1018.3,27.92,21.677,8.37,
05/28/2022 09:45,0,7.59,1019.1,27.62,21.963,8.4,
05/28/2022 10:00,0,7.62,1019.6,26.53,22.08,8.39,
05/28/2022 10:15,0,7.64,1020.1,34.15,22.066,8.37,
05/28/2022 10:30,0,7.67,1020.3,31.08,22.155,8.37,
05/28/2022 10:45,0,7.66,1020.2,31.62,22.196,8.36,
05/28/2022 11:00,0,7.68,1021,33.95,22.327,8.36,
05/28/2022 11:15,0,7.72,1020.8,37.85,22.419,8.36,
05/28/2022 11:30,0,7.72,1021.2,36.09,22.538,8.37,
05/28/2022 11:45,0,7.69,1021.4,29.87,22.656,8.36,
05/28/2022 12:00,0,7.72,1021.4,35.4,22.722,8.36,
05/28/2022 12:15,0,7.72,1022,33.02,22.829,8.37,
05/28/2022 12:30,0,7.73,1022.4,29.03,22.943,8.36,
05/28/2022 12:45,0,7.73,1022.7,35.99,22.952,8.36,
05/28/2022 13:00,0,7.73,1022.9,32.12,23.018,8.36,
05/28/2022 13:15,0,7.77,1023,35.26,22.977,8.36,
05/28/2022 13:30,0,7.74,1023.3,32.87,22.933,8.35,
05/28/2022 13:45,0,7.74,1023.5,29.53,22.964,8.36,
05/28/2022 14:00,0,7.76,1023.7,34.43,22.953,8.35,
05/28/2022 14:15,0,7.75,1024,32.31,22.893,8.36,
05/28/2022 14:30,0,7.74,1024.5,29.64,22.793,8.35,
05/28/2022 14:45,0,7.67,1022.8,29.68,22.627,8.34,
05/28/2022 15:00,0,7.7,1024.4,32.66,22.543,8.35,
05/28/2022 15:15,0,7.71,1024.3,34.13,22.42,8.34,
05/28/2022 15:30,0,7.7,1024.9,29.27,22.315,8.34,
05/28/2022 15:45,0,7.68,1024.7,23.8,22.213,8.34,
05/28/2022 16:00,0,7.7,1025.1,21.88,22.126,8.35,
05/28/2022 16:15,0,7.67,1024.7,26.5,21.976,8.34,
05/28/2022 16:30,0,7.65,1024.5,27.98,21.856,8.34,
05/28/2022 16:45,0,7.61,1023.7,29.47,21.688,8.33,
05/28/2022 17:00,0,7.57,1024.1,26.94,21.675,8.33,
05/28/2022 17:15,0,7.59,1023.9,25.7,21.573,8.33,
05/28/2022 17:30,0,7.57,1024.3,28.6,21.481,8.33,
05/28/2022 17:45,0,7.52,1024,25.56,21.391,8.32,
05/28/2022 18:00,0,7.51,1024.1,25.45,21.277,8.32,
05/28/2022 18:15,0,7.52,1024.1,27.72,21.14,8.32,
05/28/2022 18:30,0,7.45,1024.1,25.86,21.052,8.32,
05/28/2022 18:45,0,7.4,1024.1,25.12,20.943,8.31,
05/28/2022 19:00,0,7.4,1024.1,32.09,20.802,8.31,
05/28/2022 19:15,0,7.35,1024.2,30.62,20.688,8.3,
05/28/2022 19:30,0,7.33,1024.3,28.3,20.548,8.31,
05/28/2022 19:45,0,7.27,1024.5,30.08,20.43,8.3,
05/28/2022 20:00,0,7.29,1024.6,31.23,20.296,8.29,
05/28/2022 20:15,0,7.25,1024.6,31.17,20.224,8.29,
05/28/2022 20:30,0,7.22,1024.7,30.84,20.086,8.29,
05/28/2022 20:45,0,7.2,1024.6,30.2,19.98,8.29,
05/28/2022 21:00,0,7.14,1024.6,29.79,19.874,8.28,
05/28/2022 21:15,0,7.13,1024.5,35.13,19.787,8.28,
05/28/2022 21:30,0,7.07,1024.6,27.71,19.75,8.28,
05/28/2022 21:45,0,7.1,1024.5,28.81,19.627,8.27,
05/28/2022 22:00,0,7.04,1024.7,34.61,19.568,8.27,
05/28/2022 22:15,0,6.97,1024.8,27,19.548,8.27,
05/28/2022 22:30,0,6.92,1024.8,28.13,19.511,8.27,
05/28/2022 22:45,0,6.91,1025,25.2,19.459,8.26,
05/28/2022 23:00,0,6.85,1025,24.93,19.401,8.26,
05/28/2022 23:15,0,6.8,1024.9,23.57,19.357,8.26,
05/28/2022 23:30,0,6.84,1024.9,24.77,19.292,8.26,
05/28/2022 23:45,0,6.75,1025,23.59,19.233,8.26,
05/29/2022 00:00,0,6.67,1024.9,22.65,19.194,8.25,
05/29/2022 00:15,0,6.76,1024.7,26.68,19.06,8.25,
05/29/2022 00:30,0,6.77,1024.7,26.85,18.972,8.25,
05/29/2022 00:45,0,6.74,1025,29.3,18.87,8.25,
05/29/2022 01:00,0,6.77,1025,29.08,18.751,8.24,
05/29/2022 01:15,0,6.71,1025,29.59,18.642,8.23,
05/29/2022 01:30,0,6.7,1025.1,29.46,18.57,8.23,
05/29/2022 01:45,0,6.66,1025.2,30.2,18.447,8.23,
05/29/2022 02:00,0,6.68,1025.3,30.08,18.344,8.22,
05/29/2022 02:15,0,6.63,1025.2,30.45,18.293,8.22,
05/29/2022 02:30,0,6.6,1025.5,30.89,18.23,8.22,
05/29/2022 02:45,0,6.58,1025.5,30.03,18.117,8.22,
05/29/2022 03:00,0,6.59,1025.8,30.42,18.034,8.21,
05/29/2022 03:15,0,6.56,1025.2,28.48,17.959,8.21,
05/29/2022 03:30,0,6.54,1025.6,28.05,17.923,8.21,
05/29/2022 03:45,0,6.52,1025.6,29.8,17.82,8.21,
05/29/2022 04:00,0,6.5,1025.5,31.02,17.759,8.2,
05/29/2022 04:15,0,6.54,1025.5,33.26,17.611,8.2,
05/29/2022 04:30,0,6.48,1026,33.35,17.57,8.19,
05/29/2022 04:45,0,6.41,1025.8,27.25,17.509,8.19,
05/29/2022 05:00,0,6.4,1025.9,33.29,17.496,8.19,
05/29/2022 05:15,0,6.4,1026,29.09,17.415,8.19,
05/29/2022 05:30,0,6.43,1026.1,26.32,17.4,8.19,
05/29/2022 05:45,0,6.44,1026.3,25.27,17.445,8.19,
05/29/2022 06:00,0,6.46,1026.5,27.27,17.468,8.2,
05/29/2022 06:15,0,6.43,1026.7,24.2,17.519,8.21,
05/29/2022 06:30,0,6.52,1026.9,24.81,17.615,8.21,
05/29/2022 06:45,0,6.64,1027.2,28.71,17.702,8.22,
05/29/2022 07:00,0,6.68,1027.4,28.84,17.773,8.22,
05/29/2022 07:15,0,6.72,1027.6,30.39,17.891,8.23,
05/29/2022 07:30,0,6.78,1027.5,33.64,18.031,8.24,
05/29/2022 07:45,0,6.82,1028.2,31.69,18.095,8.23,
05/29/2022 08:00,0,6.84,1028.6,30.39,18.238,8.23,
05/29/2022 08:15,0,6.99,1028.9,31.1,18.549,8.26,
05/29/2022 08:30,0,7.03,1029.1,30.67,18.644,8.26,
05/29/2022 08:45,0,7.1,1029.6,30.69,18.808,8.26,
05/29/2022 09:00,0,7.13,1029.8,29.15,18.918,8.26,
05/29/2022 09:15,0,7.18,1029.4,37.49,19.207,8.27,
05/29/2022 09:30,0,7.24,1030.7,33.56,19.356,8.27,
05/29/2022 09:45,0,7.31,1031.2,32.07,19.575,8.28,
05/29/2022 10:00,0,7.36,1031.1,31.39,19.717,8.28,
05/29/2022 10:15,0,7.39,1031.4,34.76,19.845,8.28,
05/29/2022 10:30,0,7.38,1031.8,27.96,20.002,8.28,
05/29/2022 10:45,0,7.49,1032.2,34.12,20.194,8.29,
05/29/2022 11:00,0,7.51,1032.6,33.95,20.35,8.29,
05/29/2022 11:15,0,7.53,1033,26.55,20.577,8.3,
05/29/2022 11:30,0,7.56,1033.3,29.39,20.735,8.3,
05/29/2022 11:45,0,7.61,1033.8,32.52,20.923,8.31,
05/29/2022 12:00,0,7.59,1034.4,30.14,21.129,8.31,
05/29/2022 12:15,0,7.67,1034.1,32,21.26,8.32,
05/29/2022 12:30,0,7.66,1035.1,27.83,21.443,8.32,
05/29/2022 12:45,0,7.74,1035.4,28.56,21.61,8.32,
05/29/2022 13:00,0,7.77,1035.8,29.55,21.773,8.33,
05/29/2022 13:15,0,7.76,1036,28.31,21.899,8.33,
05/29/2022 13:30,0,7.8,1036.7,24.86,22.058,8.33,
05/29/2022 13:45,0,7.79,1036.9,29.12,22.107,8.33,
05/29/2022 14:00,0,7.8,1037,27.19,22.17,8.32,
05/29/2022 14:15,0,7.77,1037.1,24.99,22.233,8.32,
05/29/2022 14:30,0,7.79,1037.9,26.06,22.324,8.33,
05/29/2022 14:45,0,7.85,1037.9,20.52,22.367,8.33,
05/29/2022 15:00,0,7.87,1038.2,22.69,22.419,8.33,
05/29/2022 15:15,0,7.86,1038.4,24.7,22.465,8.33,
05/29/2022 15:30,0,7.75,1038.7,16.66,22.521,8.33,
05/29/2022 15:45,0,7.87,1039,20.54,22.508,8.33,
05/29/2022 16:00,0,7.84,1039.4,25.83,22.455,8.32,
05/29/2022 16:15,0,7.77,1038.7,28.12,22.084,8.31,
05/29/2022 16:30,0,7.78,1038.5,23.88,21.949,8.31,
05/29/2022 16:45,0,7.79,1038.4,24.56,21.793,8.31,
05/29/2022 17:00,0,7.76,1038,25.5,21.716,8.31,
05/29/2022 17:15,0,7.75,1038.3,24.31,21.626,8.3,
05/29/2022 17:30,0,7.75,1038.6,23.08,21.552,8.3,
05/29/2022 17:45,0,7.74,1038.7,23.56,21.395,8.3,
05/29/2022 18:00,0,7.71,1038.4,23.84,21.258,8.3,
05/29/2022 18:15,0,7.71,1038.6,24.04,21.181,8.3,
05/29/2022 18:30,0,7.67,1038.8,23.95,21.071,8.29,
05/29/2022 18:45,0,7.62,1038.4,24.62,21.024,8.29,
05/29/2022 19:00,0,7.6,1038.7,23.63,20.899,8.29,
05/29/2022 19:15,0,7.61,1038.5,44.96,20.849,8.29,
05/29/2022 19:30,0,7.56,1038.5,22.67,20.761,8.29,
05/29/2022 19:45,0,7.46,1038.5,23.12,20.727,8.28,
05/29/2022 20:00,0,7.38,1038.7,18.71,20.656,8.28,
05/29/2022 20:15,0,7.45,1038.5,20.96,20.477,8.28,
05/29/2022 20:30,0,7.43,1038.3,21.59,20.402,8.28,
05/29/2022 20:45,0,7.37,1038.8,20.15,20.348,8.27,
05/29/2022 21:00,0,7.35,1038.8,20.84,20.267,8.27,
05/29/2022 21:15,0,7.37,1038.9,21.58,20.156,8.27,
05/29/2022 21:30,0,7.35,1038.8,22.53,20.081,8.27,
05/29/2022 21:45,0,7.33,1038.6,23.37,19.915,8.26,
05/29/2022 22:00,0,7.31,1039.1,24.77,19.821,8.26,
05/29/2022 22:15,0,7.26,1038.8,26.03,19.71,8.26,
05/29/2022 22:30,0,7.23,1038.8,26.22,19.626,8.25,
05/29/2022 22:45,0,7.14,1038.3,25.4,19.511,8.25,
05/29/2022 23:00,0,7.1,1038.8,23.48,19.435,8.24,
05/29/2022 23:15,0,7.09,1038.6,25.43,19.368,8.25,
05/29/2022 23:30,0,7.08,1038.5,24.61,19.31,8.24,
05/29/2022 23:45,0,7.02,1039,25.82,19.231,8.23,
05/30/2022 00:00,0,6.95,1038.8,23.81,19.161,8.23,
05/30/2022 00:15,0,6.97,1038.9,24.41,19.143,8.24,
05/30/2022 00:30,0,6.92,1039.1,22.22,19.097,8.23,
05/30/2022 00:45,0,6.87,1039,21.12,19.039,8.22,
05/30/2022 01:00,0,6.8,1039.2,21.55,19,8.22,
05/30/2022 01:15,0,6.51,1039.5,17.17,18.904,8.19,
05/30/2022 01:30,0,6.45,1039.5,17.9,18.862,8.19,
05/30/2022 01:45,0,6.8,1039.1,25.81,18.693,8.22,
