TimeStamp,Discharge,O2,Sp Cond,Turbidity,Water Temp,fDOM,pH
05/10/2022 13:15,1.75,9.66,1387.9,12.275,22.3515,10.03172314,9.601853842
05/10/2022 13:30,1.86,9.68,1388.25,18.685,22.6835,10.13749099,9.63970446
05/10/2022 13:45,1.86,9.63,1388.4,10.635,22.949,9.803258832,9.652555078
05/10/2022 14:00,1.75,9.61,1391.15,13.51,23.299,9.089026676,9.680405696
05/10/2022 14:15,1.75,9.6,1391.25,13.21,23.55,9.199794521,9.703256314
05/10/2022 14:30,1.75,9.47,1390.95,12.345,23.627,10.40056236,9.711106932
05/10/2022 14:45,1.75,9.45,1392.6,10.59,23.96,10.16133021,9.72895755
05/10/2022 15:00,1.75,9.365,1392.95,14.275,23.9965,10.08709805,9.746808168
05/10/2022 15:15,1.75,9.28,1392.35,12.08,24.112,9.622865898,9.759658786
05/10/2022 15:30,1.75,9.15,1393.2,12.63,24.046,9.658633742,9.772509404
05/10/2022 15:45,1.75,9.03,1393.95,12.52,23.964,9.599401586,9.780360021
05/10/2022 16:00,1.75,8.92,1394.15,10.485,23.873,9.27516943,9.778210639
05/10/2022 16:15,1.75,8.83,1394.3,10.465,23.8975,9.480937275,9.776061257
05/10/2022 16:30,1.75,8.745,1394.2,10.925,23.868,9.786705119,9.768911875
05/10/2022 16:45,1.75,8.65,1394.8,10.5525,23.702,9.672472963,9.791762493
05/10/2022 17:00,1.75,8.51,1395.2,10.18,23.4705,9.513240807,9.779613111
05/10/2022 17:15,1.75,8.43,1395.3,11.05,23.281,9.644008652,9.767463729
05/10/2022 17:30,1.75,8.295,1395.7,11.54,23.065,9.604776496,9.765314347
05/10/2022 17:45,1.75,8.19,1396.031297,11.305,22.8895,9.56054434,9.733164965
05/10/2022 18:00,1.75,8.05,1396.012593,11.07,22.579,9.716312185,9.721015583
05/10/2022 18:15,1.75,7.93,1396.04389,10.75,22.249,9.617080029,9.708866201
05/10/2022 18:30,1.75,7.76,1396.025186,10.56,21.8025,9.367847873,9.666716819
05/10/2022 18:45,1.86,7.42,1395.856483,10.385,21.244,9.288615717,9.634567437
05/10/2022 19:00,1.86,7.19,1396.237779,10.215,20.7705,9.534383562,9.602418055
05/10/2022 19:15,1.97,6.87,1396.619076,9.715,20.1515,9.705151406,9.560268673
05/10/2022 19:30,1.97,6.55,1396.850373,9.435,19.5845,9.84091925,9.518119291
05/10/2022 19:45,2.08,6.26,1399.131669,9.335,19.0145,10.67168709,9.465969909
05/10/2022 20:00,2.08,6.01,1399.762966,9.665,18.5085,10.82745494,9.413820527
05/10/2022 20:15,2.2,5.85,1399.844262,12.09,18.188,10.59322278,9.371671145
05/10/2022 20:30,2.2,5.75,1399.975559,18.825,17.8475,10.39399063,9.329521762
05/10/2022 20:45,2.33,5.67,1399.406855,16.185,17.6035,10.02475847,9.29737238
05/10/2022 21:00,2.33,5.62,1398.738152,15.81,17.399,9.950526316,9.280222998
05/10/2022 21:15,2.33,5.56,1398.769449,15.535,17.274,10.05629416,9.263073616
05/10/2022 21:30,2.46,5.49,1398.450745,16.105,17.208,9.997062004,9.250924234
05/10/2022 21:45,2.46,5.46,1398.132042,15.46,17.1005,9.867829849,9.238774852
05/10/2022 22:00,2.46,5.45,1397.763338,16.755,17.067,9.758597693,9.23162547
05/10/2022 22:15,2.46,5.42,1397.594635,17.065,17.062,9.759365537,9.224476088
05/10/2022 22:30,2.46,5.4,1396.625931,16.28,17.0775,9.655133381,9.222326706
05/10/2022 22:45,2.59,5.4,1393.207228,16.59,17.061,9.825901226,9.220177324
05/10/2022 23:00,2.59,5.37,1394.038525,19.9,17.0445,9.55666907,9.218027942
05/10/2022 23:15,2.59,5.34,1394.669821,16.885,17.0085,9.517436914,9.20587856
05/10/2022 23:30,2.59,5.32,1395.401118,17.76,16.96,9.413204758,9.203729178
05/10/2022 23:45,2.59,5.29,1394.632414,17.955,16.901,9.733972603,9.191579796
05/11/2022 00:00,2.59,5.26,1390.213711,17.505,16.852,9.974740447,9.179430414
05/11/2022 00:15,2.59,5.23,1393.695007,18.29,16.79,9.755508291,9.177281032
05/11/2022 00:30,2.59,5.21,1393.776304,16.535,16.709,9.691276136,9.16513165
05/11/2022 00:45,2.46,5.19,1393.357601,17.435,16.599,9.74704398,9.147982268
05/11/2022 01:00,2.46,5.17,1390.238897,17.315,16.479,9.742811824,9.130832886
05/11/2022 01:15,2.46,5.17,1394.570194,18.105,16.3505,9.548579668,9.118683503
05/11/2022 01:30,2.46,5.16,1393.00149,17.85,16.216,9.579347513,9.106534121
05/11/2022 01:45,2.46,5.16,1394.632787,18.31,16.091,9.790115357,9.094384739
05/11/2022 02:00,2.46,5.18,1395.964083,17.385,15.971,9.815883201,9.077235357
05/11/2022 02:15,2.46,5.18,1396.69538,17.835,15.831,9.941651045,9.060085975
05/11/2022 02:30,2.46,5.18,1394.426677,20.955,15.709,10.15241889,9.047936593
05/11/2022 02:45,2.46,5.2,1393.557973,17.285,15.5985,10.27318673,9.030787211
05/11/2022 03:00,2.33,5.2,1394.08927,17.665,15.476,10.22895458,9.013637829
05/11/2022 03:15,2.33,5.2,1395.720566,17.655,15.3415,10.07972242,9.001488447
05/11/2022 03:30,2.33,5.2,1396.501863,17.77,15.206,9.935490267,8.989339065
05/11/2022 03:45,2.33,5.21,1397.883159,18.05,15.08,9.926258111,8.972189683
05/11/2022 04:00,2.33,5.21,1399.864456,18.43,14.9835,9.872025955,8.960040301
05/11/2022 04:15,2.33,5.21,1398.445753,17.72,14.886,9.7427938,8.947890919
05/11/2022 04:30,2.2,5.22,1398.577049,16.29,14.768,9.913561644,8.930741537
05/11/2022 04:45,2.2,5.23,1395.108346,16.375,14.658,9.899329488,8.918592155
05/11/2022 05:00,2.2,5.25,1396.639642,17.545,14.537,9.745097332,8.906442773
05/11/2022 05:15,2.2,5.25,1395.570939,17.835,14.448,9.660865177,8.894293391
05/11/2022 05:30,2.2,5.26,1398.802235,18.705,14.339,9.561633021,8.882144009
05/11/2022 05:45,2.2,5.27,1397.733532,17.41,14.212,9.602400865,8.879994627
05/11/2022 06:00,2.2,5.28,1397.264829,15.245,14.108,9.583168709,8.867845244
05/11/2022 06:15,2.08,5.33,1397.096125,14.705,13.984,9.793936554,8.850695862
05/11/2022 06:30,2.08,5.37,1396.327422,13.95,13.876,9.724704398,8.84354648
05/11/2022 06:45,2.08,5.42,1396.708718,13.37,13.8115,9.805472242,8.831397098
05/11/2022 07:00,2.08,5.48,1395.640015,12.65,13.7605,9.751240087,8.829247716
05/11/2022 07:15,2.08,5.6,1394.521311,11.805,13.771,9.677007931,8.827098334
05/11/2022 07:30,2.08,5.77,1393.302608,10.865,13.854,9.542775775,8.844948952
05/11/2022 07:45,2.08,5.955,1394.033905,11.88,13.9775,9.458543619,8.85279957
05/11/2022 08:00,2.08,6.18,1393.115201,12.52,14.161,9.454311464,8.870650188
05/11/2022 08:15,1.97,6.47,1392.346498,9.245,14.4115,9.605079308,8.898500806
05/11/2022 08:30,1.97,6.76,1388.527794,10.09,14.725,9.460847152,8.926351424
05/11/2022 08:45,1.97,7.05,1389.609091,8.965,15.0675,9.651614996,8.964202042
05/11/2022 09:00,1.97,7.32,1387.290387,8.49,15.45,9.572382841,8.99205266
05/11/2022 09:15,1.97,7.59,1394.371684,9.325,15.869,9.533150685,9.029903278
05/11/2022 09:30,1.97,7.86,1391.202981,8.89,16.328,9.538918529,9.067753896
05/11/2022 09:45,1.86,8.09,1391.934277,8.48,16.824,9.489686373,9.105604514
05/11/2022 10:00,1.86,8.31,1390.865574,8.795,17.3015,9.410454218,9.133455132
05/11/2022 10:15,1.86,8.5,1389.59687,9.805,17.7905,9.511222062,9.17130575
05/11/2022 10:30,1.86,8.67,1390.628167,14.105,18.297,9.161989906,9.204156368
05/11/2022 10:45,1.86,8.81,1392.659463,10.935,18.7885,9.267757751,9.237006985
05/11/2022 11:00,1.86,8.95,1391.54076,10.185,19.314,9.263525595,9.274857603
05/11/2022 11:15,1.86,9.04,1389.172057,10.735,19.69,9.479293439,9.292708221
05/11/2022 11:30,1.86,9.13,1388.553353,11.245,20.1,9.175061283,9.320558839
05/11/2022 11:45,1.86,9.16,1390.48465,11.925,20.475,9.860829128,9.348409457
05/11/2022 12:00,1.75,9.17,1390.815946,11.805,20.956,9.441596972,9.366260075
05/11/2022 12:15,1.75,9.26,1389.497243,12.865,21.369,9.122364816,9.394110693
05/11/2022 12:30,1.75,9.33,1386.278539,12.305,21.7595,8.91313266,9.421961311
05/11/2022 12:45,1.75,9.3,1388.909836,12.795,22.024,8.793900505,9.434811929
05/11/2022 13:00,1.65,9.36,1387.891133,13.17,22.4265,8.669668349,9.457662547
05/11/2022 13:15,1.65,9.41,1389.372429,13.065,22.7845,9.695436193,9.485513165
05/11/2022 13:30,1.65,9.32,1388.703726,15.06,22.923,9.641204037,9.513363783
05/11/2022 13:45,1.65,9.28,1387.885022,13.155,23.143,9.266971882,9.521214401
05/11/2022 14:00,1.65,9.19,1386.716319,16.545,23.2875,9.012739726,9.549065019
05/11/2022 14:15,1.65,9.16,1387.397615,13.68,23.519,9.52850757,9.556915637
05/11/2022 14:30,1.55,9.04,1390.328912,23.85,23.573,12.81427541,9.594766255
05/11/2022 14:45,1.55,9.025,1388.960209,12.8,23.7675,10.33004326,9.582616873
05/11/2022 15:00,1.55,8.94,1389.141505,12.515,23.7895,10.3158111,9.600467491
05/11/2022 15:15,1.45,8.89,1388.822802,12.365,23.9825,10.04657895,9.608318109
05/11/2022 15:30,1.45,8.84,1389.954098,13.25,23.965,10.29734679,9.616168726
05/11/2022 15:45,1.45,8.74,1388.935395,12.15,24.0255,10.94811464,9.604019344
05/11/2022 16:00,1.45,8.69,1389.416692,12.915,24.09,10.73388248,9.631869962
05/11/2022 16:15,1.45,8.63,1390.797988,12.85,24.086,10.65965032,9.62972058
05/11/2022 16:30,1.36,8.53,1389.879285,11.675,24.144,10.52041817,9.622571198
05/11/2022 16:45,1.36,8.26,1389.860581,11.645,23.744,10.61618601,9.605421816
05/11/2022 17:00,1.36,8.02,1389.441878,10.675,23.327,11.01195386,9.573272434
05/11/2022 17:15,1.36,7.86,1388.873174,10.855,22.9675,10.9177217,9.551123052
05/11/2022 17:30,1.36,7.81,1389.304471,10.34,22.81,10.79348955,9.53897367
05/11/2022 17:45,1.36,7.695,1389.035768,10.94,22.4555,10.81425739,9.536824288
05/11/2022 18:00,1.36,7.57,1387.967064,60.405,22.16,11.01502523,9.534674906
05/11/2022 18:15,1.36,7.55,1386.948361,11.025,21.878,10.90579308,9.532525524
05/11/2022 18:30,1.36,7.46,1388.079657,12.19,21.662,10.93656092,9.510376142
05/11/2022 18:45,1.36,6.98,1386.610954,13.355,21.0725,10.95232877,9.44822676
05/11/2022 19:00,1.36,6.75,1386.54225,9.875,20.5385,10.84809661,9.416077378
05/11/2022 19:15,1.36,6.55,1386.123547,8.955,20.0675,10.85886446,9.383927996
05/11/2022 19:30,1.28,6.36,1386.304844,9.53,19.6425,11.0596323,9.346778614
05/11/2022 19:45,1.28,6.05,1386.18614,10.965,19.228,11.06540014,9.309629232
05/11/2022 20:00,1.28,6.11,1384.617437,12.495,18.847,10.73616799,9.27747985
05/11/2022 20:15,1.28,5.96,1383.948733,13.805,18.4865,10.86693583,9.245330467
05/11/2022 20:30,1.28,5.8,1383.68003,14.87,18.137,10.68270368,9.213181085
05/11/2022 20:45,1.28,5.63,1383.561326,15.13,17.8165,10.54847152,9.181031703
05/11/2022 21:00,1.28,5.47,1382.242623,14.455,17.5355,10.11923937,9.148882321
05/11/2022 21:15,1.19,5.31,1380.02392,16.36,17.273,10.34000721,9.111732939
05/11/2022 21:30,1.19,5.14,1381.505216,15.785,17.015,10.33577505,9.074583557
05/11/2022 21:45,1.19,5.01,1381.986513,16.765,16.7815,10.4365429,9.042434175
05/11/2022 22:00,1.19,4.89,1381.067809,21.475,16.556,10.07231074,9.015284793
05/11/2022 22:15,1.19,4.77,1380.899106,15.945,16.372,9.953078587,8.988135411
05/11/2022 22:30,1.19,4.69,1380.530402,13.635,16.1725,9.858846431,8.955986029
05/11/2022 22:45,1.19,4.6,1379.911699,12.59,16.0535,10.02961428,8.933836647
05/11/2022 23:00,1.19,4.48,1377.642996,12.91,15.965,10.74538212,8.911687265
05/11/2022 23:15,1.19,4.38,1377.824292,13.415,15.803,10.55614996,8.889537883
05/11/2022 23:30,1.19,4.31,1377.255589,14.385,15.677,10.67191781,8.867388501
05/11/2022 23:45,1.19,4.24,1376.136885,13.96,15.588,10.55768565,8.845239119
05/12/2022 00:00,1.19,4.2,1374.218182,13.13,15.541,10.7784535,8.833089737
05/12/2022 00:15,1.19,4.18,1374.199478,13.47,15.473,10.62922134,8.820940355
05/12/2022 00:30,1.19,4.12,1372.930775,15.07,15.377,10.56498919,8.808790973
05/12/2022 00:45,1.19,4.11,1372.162072,14.75,15.325,10.50075703,8.786641591
05/12/2022 01:00,1.19,4.09,1370.543368,12.19,15.302,10.39652487,8.784492208
05/12/2022 01:15,1.19,4.09,1368.974665,13.36,15.294,10.33229272,8.777342826
05/12/2022 01:30,1.19,4.07,1367.805961,15.765,15.219,10.16806056,8.770193444
05/12/2022 01:45,1.19,4.05,1367.137258,13.745,15.111,10.16382841,8.758044062
05/12/2022 02:00,1.28,4.09,1365.618554,14.78,15.059,9.824596251,8.74589468
05/12/2022 02:15,1.28,4.13,1363.199851,14.65,14.997,9.745364095,8.733745298
05/12/2022 02:30,1.36,4.16,1361.831148,15.04,14.954,9.591131939,8.731595916
05/12/2022 02:45,1.36,4.13,1360.662444,15.135,14.959,10.29189978,8.729446534
05/12/2022 03:00,1.36,4.17,1359.393741,15.57,14.953,10.22266763,8.727297152
05/12/2022 03:15,1.45,4.23,1359.175037,15.515,14.922,9.883435472,8.72514777
05/12/2022 03:30,1.45,4.27,1357.756334,17.025,14.902,10.35420332,8.722998388
05/12/2022 03:45,1.55,4.34,1356.88763,17.13,14.877,10.48497116,8.720849006
05/12/2022 04:00,1.55,4.41,1356.618927,18.165,14.86,10.24573901,8.718699624
05/12/2022 04:15,1.55,4.48,1355.550224,17.535,14.842,11.27150685,8.726550242
05/12/2022 04:30,1.65,4.56,1354.73152,16.765,14.8,11.04727469,8.72440086
05/12/2022 04:45,1.65,4.61,1354.162817,16.53,14.769,11.06304254,8.722251478
05/12/2022 05:00,1.65,4.66,1353.594113,17.575,14.7535,10.84381038,8.720102096
05/12/2022 05:15,1.75,4.68,1353.27541,18.255,14.728,10.71457823,8.707952714
05/12/2022 05:30,1.75,4.73,1353.106706,18.59,14.698,11.03034607,8.710803332
05/12/2022 05:45,1.75,4.76,1352.788003,15.715,14.677,10.89611391,8.703653949
05/12/2022 06:00,1.75,4.77,1351.9693,15.235,14.628,10.90188176,8.701504567
05/12/2022 06:15,1.75,4.83,1352.550596,14.54,14.605,10.9276496,8.699355185
05/12/2022 06:30,1.75,4.88,1353.081893,13.08,14.598,11.01341745,8.697205803
05/12/2022 06:45,1.75,4.94,1353.063189,12.51,14.587,10.84918529,8.695056421
05/12/2022 07:00,1.75,5,1353.294486,12.185,14.567,10.74495314,8.702907039
05/12/2022 07:15,1.75,5.11,1353.375782,11.85,14.559,10.55572098,8.700757657
05/12/2022 07:30,1.75,5.25,1353.207079,12.285,14.572,10.48148882,8.703608275
05/12/2022 07:45,1.75,5.36,1352.788376,11.385,14.557,10.98725667,8.706458893
05/12/2022 08:00,1.75,5.53,1352.369672,10.755,14.572,10.95802451,8.714309511
05/12/2022 08:15,1.75,5.8,1353.250969,10.72,14.668,10.91879236,8.732160129
05/12/2022 08:30,1.75,6.14,1352.682265,11.14,14.8345,10.8695602,8.770010747
05/12/2022 08:45,1.75,6.44,1352.813562,16.825,15.018,10.61032805,8.787861365
05/12/2022 09:00,1.75,6.71,1352.244858,11.95,15.0715,10.84609589,8.815711983
05/12/2022 09:15,1.75,7.06,1352.826155,9.485,15.27,10.76686373,8.838562601
05/12/2022 09:30,1.65,7.31,1351.907452,9.1,15.3505,10.71263158,8.851413219
05/12/2022 09:45,1.65,7.61,1352.638748,9.795,15.6,10.68839942,8.884263837
05/12/2022 10:00,1.65,7.94,1352.270045,9.12,15.8875,10.57416727,8.907114455
05/12/2022 10:15,1.65,8.14,1352.451341,9.34,16.009,10.69993511,8.944965073
05/12/2022 10:30,1.65,8.48,1352.932638,9.17,16.54,10.57070296,8.98281569
05/12/2022 10:45,1.65,8.66,1352.863934,9.93,16.933,10.4314708,9.010666308
05/12/2022 11:00,1.65,8.84,1352.395231,10.095,17.453,10.37223864,9.038516926
05/12/2022 11:15,1.65,9.01,1353.226528,9.09,17.9635,10.10300649,9.076367544
05/12/2022 11:30,1.55,9.14,1353.307824,10.25,18.412,10.49377433,9.094218162
05/12/2022 11:45,1.65,9.25,1354.289121,9.88,18.9505,10.48454218,9.12206878
05/12/2022 12:00,1.55,9.405,1354.720417,10.405,19.5635,10.68531002,9.149919398
05/12/2022 12:15,1.55,9.51,1355.601714,10.755,20.073,10.55107787,9.177770016
05/12/2022 12:30,1.55,9.59,1356.28301,10.56,20.581,10.27184571,9.205620634
05/12/2022 12:45,1.55,9.68,1356.064307,11.525,21.182,10.30761355,9.223471252
05/12/2022 13:00,1.55,9.74,1357.345604,11.985,21.6495,10.0733814,9.26132187
05/12/2022 13:15,1.55,9.73,1358.3269,12.3,22.0805,9.939149243,9.299172488
05/12/2022 13:30,1.55,9.68,1358.708197,12.58,22.43,9.964917087,9.327023106
05/12/2022 13:45,1.45,9.69,1359.289493,12.935,22.763,9.570684932,9.354873724
05/12/2022 14:00,1.45,9.68,1360.02079,13.36,23.0765,9.931452776,9.377724342
05/12/2022 14:15,1.45,9.59,1360.352086,16.905,23.1835,10.35722062,9.39057496
05/12/2022 14:30,1.45,9.53,1360.933383,13.1,23.329,10.45798846,9.403425578
05/12/2022 14:45,1.45,9.46,1361.21468,13.685,23.482,10.29375631,9.411276196
05/12/2022 15:00,1.36,9.4,1361.195976,11.915,23.576,10.40452415,9.434126814
05/12/2022 15:15,1.36,9.34,1362.077273,12.785,23.758,10.140292,9.441977431
05/12/2022 15:30,1.36,9.24,1362.008569,11.725,23.8715,10.12105984,9.449828049
05/12/2022 15:45,1.36,9.13,1362.539866,11.69,23.8425,10.71682769,9.447678667
05/12/2022 16:00,1.36,9.05,1363.021162,11.16,23.8055,10.39759553,9.465529285
05/12/2022 16:15,1.36,8.96,1362.902459,11.555,23.775,10.35336337,9.463379903
05/12/2022 16:30,1.28,8.89,1363.133756,9.935,23.6865,10.48413122,9.456230521
05/12/2022 16:45,1.28,8.79,1365.265052,11.415,23.5085,10.32489906,9.459081139
05/12/2022 17:00,1.28,8.72,1365.746349,10.8,23.4195,10.30566691,9.446931757
05/12/2022 17:15,1.28,8.63,1365.877645,10.975,23.2355,10.12143475,9.434782375
05/12/2022 17:30,1.28,8.56,1366.208942,10.71,23.114,10.2072026,9.432632993
05/12/2022 17:45,1.28,8.47,1366.240238,10.925,22.959,10.28297044,9.420483611
05/12/2022 18:00,1.28,8.34,1363.821535,9.96,22.734,9.873738284,9.398334229
05/12/2022 18:15,1.28,8.2,1364.452832,10.605,22.476,10.43450613,9.386184847
05/12/2022 18:30,1.28,8.06,1365.484128,10.515,22.162,10.35027397,9.364035465
05/12/2022 18:45,1.28,7.68,1365.915425,9.44,21.7345,10.14604182,9.311886083
05/12/2022 19:00,1.28,7.47,1365.696721,9.335,21.2935,10.28180966,9.289736701
05/12/2022 19:15,1.28,7.28,1365.928018,9.78,20.878,10.64757751,9.267587319
05/12/2022 19:30,1.28,7.04,1363.909314,9.875,20.4785,10.63334535,9.245437937
05/12/2022 19:45,1.28,6.79,1365.790611,9.925,20.002,10.64911319,9.213288555
05/12/2022 20:00,1.28,6.46,1366.471908,10.18,19.5295,10.56488104,9.171139172
05/12/2022 20:15,1.28,6.12,1366.703204,11.9,19.0095,10.56064888,9.13898979
05/12/2022 20:30,1.36,5.86,1367.384501,13.185,18.56,10.36141673,9.086840408
05/12/2022 20:45,1.28,5.58,1367.965797,14.685,18.112,10.52718457,9.044691026
05/12/2022 21:00,1.28,5.35,1368.397094,17.025,17.659,10.46795242,9.002541644
05/12/2022 21:15,1.28,5.18,1368.52839,24.19,17.258,10.29872026,8.950392262
05/12/2022 21:30,1.36,5.05,1369.409687,14.3,16.8785,10.1594881,8.91324288
05/12/2022 21:45,1.36,4.92,1370.140984,13.515,16.485,10.02525595,8.876093498
05/12/2022 22:00,1.36,4.82,1369.77228,13.49,16.19,10.20102379,8.833944116
05/12/2022 22:15,1.36,4.77,1370.503577,12.405,15.8625,10.65679164,8.801794734
05/12/2022 22:30,1.36,4.71,1370.584873,12.635,15.616,10.44255948,8.769645352
05/12/2022 22:45,1.36,4.67,1370.11617,13.695,15.36,10.39832733,8.74749597
05/12/2022 23:00,1.36,4.68,1370.847466,13.19,15.11,10.46409517,8.715346588
05/12/2022 23:15,1.36,4.67,1370.528763,13.545,14.889,10.53986301,8.693197206
05/12/2022 23:30,1.36,4.74,1369.76006,15.035,14.68,10.52563086,8.681047824
05/12/2022 23:45,1.36,4.78,1369.491356,12.85,14.4815,10.4613987,8.658898442
05/13/2022 00:00,1.36,4.8,1369.322653,13.555,14.3145,10.38716655,8.64674906
05/13/2022 00:15,1.36,4.87,1369.453949,14,14.105,10.31293439,8.634599678
05/13/2022 00:30,1.36,4.9,1369.135246,13.525,13.903,10.27870224,8.622450296
05/13/2022 00:45,1.36,4.95,1368.966542,13.54,13.737,10.22447008,8.610300913
05/13/2022 01:00,1.36,5.02,1368.647839,14.215,13.558,10.29023792,8.598151531
05/13/2022 01:15,1.36,5.05,1368.479136,14.175,13.436,10.14600577,8.581002149
05/13/2022 01:30,1.36,5.09,1367.860432,14.485,13.282,10.09177361,8.573852767
05/13/2022 01:45,1.36,5.11,1368.041729,15.905,13.132,10.27254146,8.561703385
05/13/2022 02:00,1.36,5.15,1367.623025,13.965,12.9735,10.1933093,8.549554003
05/13/2022 02:15,1.36,5.17,1367.604322,14.63,12.856,10.07907714,8.537404621
05/13/2022 02:30,1.36,5.21,1367.485618,14.53,12.676,10.13484499,8.525255239
05/13/2022 02:45,1.36,5.25,1366.966915,14.63,12.525,10.68561283,8.513105857
05/13/2022 03:00,1.36,5.29,1367.498212,14.085,12.3735,10.66638068,8.500956475
05/13/2022 03:15,1.36,5.3,1367.029508,14.28,12.24,10.65714852,8.488807093
05/13/2022 03:30,1.36,5.36,1366.660805,13.565,12.102,10.58791637,8.476657711
05/13/2022 03:45,1.36,5.37,1366.642101,15.145,11.949,10.59368421,8.464508329
05/13/2022 04:00,1.36,5.38,1366.523398,15.015,11.799,10.46945205,8.452358947
05/13/2022 04:15,1.36,5.42,1366.154694,13.93,11.6165,10.6452199,8.440209565
05/13/2022 04:30,1.36,5.46,1366.635991,14.035,11.48,10.60098774,8.428060183
05/13/2022 04:45,1.36,5.47,1366.517288,15.395,11.3765,10.46675559,8.415910801
05/13/2022 05:00,1.36,5.5,1365.898584,18.735,11.27,10.72252343,8.403761419
